,Venue ID,Latitude,Longitude,Category
64166,4ae74a38f964a52016aa21e3,51.457556,-0.16584100000000002,Pub
64167,4ae74a67f964a52017aa21e3,51.490122,0.01236,Movie Theater
64173,4ae74c4bf964a52028aa21e3,51.460569,-0.169149,Pub
64184,4ae74e79f964a5203daa21e3,51.513951,-0.152607,Bank
64186,4ae74ed7f964a52045aa21e3,51.516859000000004,-0.142324,Sandwich Place
64187,4ae75018f964a5204baa21e3,51.526536,-0.10893,Pub
64225,4ae760f0f964a520caaa21e3,51.49342,-0.192548,Pub
64331,4ae78695f964a52018ac21e3,51.5342,-0.086713,Park
64455,4ae7f391f964a520e8ad21e3,51.517471,-0.137193,Hotel
64468,4ae800caf964a520fead21e3,51.442372,-0.187969,Train Station
64469,4ae801c4f964a520ffad21e3,51.504816,-0.018497,Music Store
64470,4ae8048af964a52003ae21e3,51.492605,-0.263871,Coffee Shop
64472,4ae80ba6f964a52009ae21e3,51.501781,-0.194651,City Hall
64473,4ae811e5f964a5200cae21e3,51.518552,-0.14343599999999998,Building
64474,4ae814f6f964a52012ae21e3,53.372312,-1.4913450000000001,College Science Building
64475,4ae815e0f964a52014ae21e3,51.507377000000005,-0.122749,Coffee Shop
64480,4ae8369bf964a52037ae21e3,51.513407,-0.136493,Tapas Restaurant
64482,4ae83755f964a5203bae21e3,51.525940999999996,-0.16222,Caf
64489,4ae83bfef964a52047ae21e3,51.540454,-0.10843900000000001,Pub
64491,4ae83e74f964a5204bae21e3,51.516514,-0.177069,Train Station
64506,4ae8493cf964a5207dae21e3,51.460639,-0.30633,Pub
64509,4ae84a8ff964a52083ae21e3,51.539989,-0.140929,Coffee Shop
64526,4ae854bdf964a520b1ae21e3,51.511408,-0.119276,Sandwich Place
64532,4ae857d2f964a520c3ae21e3,51.516144,-0.134376,Electronics Store
64535,4ae85cf1f964a520e0ae21e3,51.513923999999996,-0.12828900000000001,Coffee Shop
64538,4ae85e52f964a520e9ae21e3,51.513403000000004,-0.136741,Coffee Shop
64539,4ae85ed2f964a520edae21e3,51.428571999999996,-0.321811,Coworking Space
64550,4ae8680bf964a52023af21e3,53.370245999999995,-1.4922309999999999,Coffee Shop
64563,4ae86f7af964a52051af21e3,53.406878000000006,-2.9783049999999998,Pub
64566,4ae8702df964a52058af21e3,51.439797999999996,-0.186796,Caf
64593,4ae87c0bf964a520b9af21e3,51.498314,-0.141454,Restaurant
64630,4ae889f5f964a52042b021e3,51.419443,-0.201569,Diner
64632,4ae88a7df964a52047b021e3,51.462269,-0.21648299999999998,Coffee Shop
64635,4ae88d03f964a52058b021e3,51.548437,-0.19250799999999998,Train Station
64640,4ae89087f964a52072b021e3,51.49453,-0.145526,Fried Chicken Joint
64644,4ae89243f964a52082b021e3,51.550018,-0.086979,Grocery Store
64646,4ae89305f964a5208ab021e3,51.506562,-0.147817,Movie Theater
64665,4ae89db6f964a520e1b021e3,51.512890999999996,-0.131905,Coffee Shop
64667,4ae89dbaf964a520e3b021e3,51.524342,-0.123779,Mall
64668,4ae89dc6f964a520e4b021e3,51.513081,-0.125033,Mexican Restaurant
64675,4ae8a045f964a520ffb021e3,51.496294,-0.041714,Vietnamese Restaurant
64684,4ae8a239f964a5200fb121e3,51.541838,-0.13884200000000002,Train Station
64704,4ae8af85f964a52072b121e3,53.380877000000005,-1.47602,Rock Club
64706,4ae8b043f964a52076b121e3,51.412096000000005,-0.300386,Multiplex
64710,4ae8b0b1f964a52080b121e3,51.497485,-0.081088,Indie Movie Theater
64718,4ae8b5b2f964a5209ab121e3,51.506632,-0.22200100000000003,Burger Joint
64746,4ae8c18df964a52002b221e3,51.518221999999994,-0.079886,Pub
64774,4ae8cb3ff964a5205ab221e3,51.518464,-0.143818,Performing Arts Venue
64786,4ae8ceddf964a52076b221e3,51.512078,-0.13035,Chinese Restaurant
64788,4ae8cfe1f964a52083b221e3,51.463341,-0.11573699999999999,Bar
64803,4ae8d567f964a520bcb221e3,51.526253999999994,-0.077859,Road
64804,4ae8d6fdf964a520c2b221e3,51.519453000000006,-0.132358,Thai Restaurant
64874,4ae8f908f964a520c4b321e3,51.513515000000005,-0.13106700000000002,Park
64941,4ae97414f964a520e1b421e3,51.421564000000004,-0.129074,Bar
64942,4ae97969f964a520e6b421e3,51.497985,-0.10386500000000001,Tea Room
64944,4ae97f9bf964a520f0b421e3,51.500198,-0.08508099999999999,Coworking Space
64948,4ae982def964a520f7b421e3,51.507487,-0.132357,Hotel
64959,4ae98879f964a52009b521e3,51.496125,-0.100897,Government Building
64963,4ae991eef964a52023b521e3,51.533302,-0.078327,Hospital
64967,4ae994abf964a52033b521e3,51.520540000000004,-0.13419,Fried Chicken Joint
64969,4ae9970cf964a5203bb521e3,51.501083,-0.124819,Subway
64970,4ae9977bf964a5203eb521e3,51.504432,-0.109109,Pub
64973,4ae99903f964a52044b521e3,51.508196999999996,-0.145255,Lounge
64977,4ae99b09f964a52052b521e3,51.512291,-0.133805,Frozen Yogurt
64979,4ae99d2ff964a52058b521e3,51.515049,-0.126857,Indian Restaurant
64989,4ae9a29af964a52073b521e3,51.523965000000004,-0.09879099999999999,Office
64992,4ae9a4b4f964a5207fb521e3,51.501497,-0.11827,Sandwich Place
64993,4ae9a4c4f964a52080b521e3,51.473658,-0.324612,Hospital
64998,4ae9aad0f964a52093b521e3,51.532181,-0.126375,Deli / Bodega
65002,4ae9aca2f964a5209fb521e3,51.506392,-0.127244,Pub
65047,4ae9c3d7f964a52031b621e3,51.498525,-0.133717,Post Office
65097,4ae9d672f964a520eeb621e3,51.511098,-0.11370699999999999,Subway
65105,4ae9dbc2f964a5200bb721e3,51.510086,-0.131107,Office
65110,4ae9ddcaf964a52020b721e3,51.513926,-0.130723,Nightclub
65112,4ae9de0ef964a52023b721e3,51.516588,-0.120217,Office
65116,4ae9dfa3f964a5202fb721e3,51.522034000000005,-0.128372,Art Museum
65118,4ae9e00ff964a52036b721e3,51.506578999999995,-0.115013,Cocktail Bar
65124,4ae9e325f964a52052b721e3,51.518776,-0.197823,Pub
65129,4ae9e472f964a5205db721e3,51.431871,-0.345659,Chinese Restaurant
65137,4ae9e5b6f964a5206bb721e3,51.582491,-0.013027,Restaurant
65139,4ae9e788f964a52076b721e3,51.559111,-0.074723,Pub
65141,4ae9e7c3f964a5207ab721e3,51.582586,-0.09991599999999999,Middle Eastern Restaurant
65145,4ae9e890f964a52085b721e3,51.542325,-0.345683,Subway
65146,4ae9e8c4f964a52088b721e3,51.544814,-0.10243900000000002,Music Venue
65150,4ae9e97cf964a5208eb721e3,51.548177,-0.368573,Train Station
65153,4ae9e9eaf964a52093b721e3,51.524772,-0.07925399999999999,Office
65154,4ae9ea4af964a52099b721e3,51.486652,-0.19005,Indie Theater
65155,4ae9ea77f964a5209db721e3,51.512914,-0.13347699999999998,Event Space
65172,4ae9f1eef964a520dcb721e3,51.492146999999996,-0.192769,Pub
65184,4ae9f4c5f964a520fab721e3,51.494473,-0.210319,Bar
65198,4ae9fb1cf964a5202eb821e3,51.460822,-0.166393,Pub
65211,4ae9ff37f964a52057b821e3,51.464997,-0.115013,Portuguese Restaurant
65216,4aea012ff964a52069b821e3,51.559389,-0.140335,Gastropub
65231,4aea05d7f964a52091b821e3,51.519973,-0.051348000000000005,Thrift / Vintage Store
65232,4aea0604f964a52094b821e3,51.514218,-0.149399,Fast Food Restaurant
65295,4aea1a29f964a52059b921e3,51.513529999999996,-0.12236199999999998,Italian Restaurant
65315,4aea226bf964a520a6b921e3,51.543913,-0.09212000000000001,Grocery Store
65481,4aea9a49f964a520f4bb21e3,51.449567,0.01339,Train Station
65487,4aeaa6fbf964a52005bc21e3,51.615041,-0.066999,Train Station
65489,4aeaa933f964a5200bbc21e3,51.57763,-0.146213,Train Station
65490,4aeaae79f964a5200ebc21e3,51.540248,-0.053646000000000006,Thrift / Vintage Store
65491,4aeaaee2f964a5200fbc21e3,51.52046,-0.07447999999999999,Grocery Store
65493,4aeab28ff964a52013bc21e3,51.50362,-0.12722,Government Building
65494,4aeab425f964a52014bc21e3,51.460157,-0.188656,Restaurant
65497,4aeabf10f964a5201fbc21e3,51.515737,-0.188297,Pub
65511,4aeadc19f964a52055bc21e3,51.516090999999996,-0.136428,Fried Chicken Joint
65513,4aeadcd4f964a52059bc21e3,51.477581,-0.18316300000000002,Gastropub
65518,4aeae4a0f964a52073bc21e3,51.499672,-0.132012,Pub
65520,4aeae508f964a52077bc21e3,51.507224,-0.125716,Art Gallery
65523,4aeae595f964a5207dbc21e3,51.525349,-0.082143,Italian Restaurant
65526,4aeae6d6f964a52086bc21e3,51.474694,-0.166508,Pub
65527,4aeae724f964a52087bc21e3,51.520994,-0.18421400000000002,Pub
65528,4aeae732f964a52089bc21e3,51.50825,-0.139552,Dessert Shop
65531,4aeae7d7f964a5208fbc21e3,51.515126,-0.080724,Sandwich Place
65541,4aeaec3af964a520aebc21e3,51.511373999999996,-0.122432,Ramen /  Noodle House
65542,4aeaec41f964a520afbc21e3,51.541336,-0.15334,Pub
65544,4aeaec71f964a520b1bc21e3,51.516220000000004,-0.13609300000000002,Portuguese Restaurant
65549,4aeaedeaf964a520bfbc21e3,51.551041999999995,-0.191597,Caf
65555,4aeaefe5f964a520cabc21e3,51.518895,-0.13594,Burrito Place
65559,4aeaf12ef964a520d1bc21e3,51.520628,-0.136984,Japanese Restaurant
65562,4aeaf23ef964a520dbbc21e3,51.513465000000004,-0.11770499999999999,Italian Restaurant
65567,4aeaf7c4f964a520f6bc21e3,51.519265000000004,-0.118905,Caf
65568,4aeaf93bf964a52000bd21e3,50.787495,-1.08161,Pub
65572,4aeafb0ef964a5200bbd21e3,51.521015999999996,-0.183384,Caf
65579,4aeb013ff964a52027bd21e3,51.492599,-0.232028,Indian Restaurant
65591,4aeb06aef964a52049bd21e3,51.522886,-0.109319,Pub
65594,4aeb0719f964a52051bd21e3,51.513898,-0.22766199999999998,Juice Bar
65598,4aeb0882f964a5205ebd21e3,53.402136999999996,-2.253706,Gas Station / Garage
65599,4aeb0894f964a5205fbd21e3,51.505804,-0.099692,Burrito Place
65601,4aeb08a7f964a52062bd21e3,51.51194,-0.121019,Salon / Barbershop
65605,4aeb095cf964a52068bd21e3,51.515235,-0.19476,Italian Restaurant
65618,4aeb0b96f964a52087bd21e3,51.479605,-0.126443,Indian Restaurant
65620,4aeb0c71f964a52095bd21e3,51.527017,-0.16179100000000002,College Science Building
65623,4aeb0da7f964a520a0bd21e3,51.507220000000004,-0.092654,Portuguese Restaurant
65684,4aeb1850f964a5203cbe21e3,51.50238,-0.188799,Chinese Restaurant
65685,4aeb1852f964a5203dbe21e3,51.503137,-0.116881,Pub
65726,4aeb2115f964a520bbbe21e3,51.512979,-0.12423499999999998,Subway
65733,4aeb21def964a520cbbe21e3,51.537473,-0.08680399999999999,Pub
65737,4aeb22aaf964a520d5be21e3,51.520169,-0.117644,Pub
65799,4aeb31a3f964a5207bbf21e3,51.504932000000004,-0.095599,Bar
65801,4aeb3222f964a5207fbf21e3,51.520652,-0.073568,Bar
65817,4aeb379df964a520c1bf21e3,51.517595,-0.203447,Italian Restaurant
65819,4aeb381af964a520c6bf21e3,51.542557,-0.099764,Bar
65824,4aeb3a10f964a520d8bf21e3,51.547990000000006,-0.181017,Movie Theater
65827,4aeb3ae8f964a520e0bf21e3,51.54806,-0.18118299999999998,Portuguese Restaurant
65836,4aeb3d5ef964a520ffbf21e3,51.505164,-0.079223,Argentinian Restaurant
65837,4aeb3db0f964a52003c021e3,51.464675,-0.214192,Burger Joint
65844,4aeb3f55f964a52019c021e3,51.518598,-0.140448,Pub
65856,4aeb4302f964a52047c021e3,51.514912,-0.143681,Fast Food Restaurant
65881,4aeb4d69f964a520a9c021e3,51.530079,-0.069551,Pub
65887,4aeb4fd9f964a520c4c021e3,53.379668,-1.480064,Cocktail Bar
65897,4aeb51e3f964a520ddc021e3,52.480036,-1.9006619999999999,Cocktail Bar
65906,4aeb5466f964a52003c121e3,51.472668,-0.20030799999999999,Pub
65919,4aeb56cef964a52024c121e3,51.499140000000004,-0.196856,Molecular Gastronomy Restaurant
65921,4aeb57aaf964a5202ac121e3,50.787637,-1.081664,Bar
65927,4aeb59b8f964a52043c121e3,51.513042999999996,-0.131145,Sushi Restaurant
65954,4aeb61f2f964a52094c121e3,51.506674,-0.139268,Japanese Restaurant
65990,4aeb7215f964a52025c221e3,51.511146999999994,-0.11941700000000001,Pub
65998,4aeb7555f964a52042c221e3,51.515404,-0.191306,Bar
66002,4aeb7592f964a52048c221e3,51.536328000000005,-0.102995,Restaurant
66010,4aeb77c0f964a52061c221e3,51.513176,-0.089393,City Hall
66038,4aeb7f26f964a520b0c221e3,51.511186,-0.08033799999999999,Cocktail Bar
66099,4aeb8fecf964a52060c321e3,51.522123,-0.138594,Lounge
66219,4aec080af964a5203ec521e3,51.450102,-0.10681600000000001,Park
66220,4aec0c0af964a52042c521e3,51.426062,-0.33703299999999997,Coffee Shop
66222,4aec1316f964a5204cc521e3,51.41872,-0.135956,Train Station
66227,4aec23e4f964a52060c521e3,51.521829,-0.11857000000000001,Road
66232,4aec2705f964a52068c521e3,51.526181,-0.07802,Gastropub
66237,4aec2fcdf964a52074c521e3,51.506312,-0.21968400000000002,Caf
66241,4aec3420f964a5207ec521e3,51.52322,-0.081748,Office
66243,4aec3461f964a52082c521e3,51.538613,-0.099074,Seafood Restaurant
66244,4aec3a79f964a52094c521e3,51.525189000000005,-0.197623,Farmers Market
66247,4aec3e28f964a520a1c521e3,51.520333,-0.143548,Gym
66249,4aec3f31f964a520a8c521e3,51.532090999999994,-0.041773000000000005,Gym
66251,4aec3fd4f964a520acc521e3,51.506611,-0.125522,Bar
66252,4aec4053f964a520adc521e3,51.506731,-0.12517799999999998,Office
66254,4aec40e1f964a520b0c521e3,51.507193,-0.125498,Pub
66255,4aec417bf964a520b2c521e3,51.507068,-0.126272,Hotel
66256,4aec421af964a520b5c521e3,51.518156,-0.12598499999999999,Pub
66257,4aec4254f964a520b7c521e3,51.507797,-0.127149,Government Building
66259,4aec429df964a520bac521e3,51.399895,0.017488,Train Station
66260,4aec432bf964a520bcc521e3,51.493275,-0.047722,Train Station
66263,4aec45baf964a520c5c521e3,51.426231,-0.054173,Neighborhood
66269,4aec4a71f964a520dcc521e3,51.494864,-0.046949,Coffee Shop
66271,4aec4b93f964a520e3c521e3,51.494758000000004,-0.047022,Mall
66289,4aec5345f964a52014c621e3,53.479126,-2.2481970000000002,Pub
66295,4aec5851f964a52030c621e3,51.576094,-0.224625,Electronics Store
66308,4aec5cc4f964a52053c621e3,51.520173,-0.073857,Thai Restaurant
66352,4aec6aa7f964a520d4c621e3,53.442493999999996,-2.276123,Bar
66395,4aec76dcf964a52070c721e3,51.512471999999995,-0.135602,Ramen /  Noodle House
66470,4aec8909f964a52064c821e3,51.492707,-0.228015,Fast Food Restaurant
66474,4aec8a20f964a52076c821e3,51.492665,-0.229927,Fried Chicken Joint
66496,4aec9105f964a520d0c821e3,53.424347,-2.324252,Grocery Store
66501,4aec923af964a520dfc821e3,53.480512,-2.234527,Grocery Store
66515,4aec9601f964a52010c921e3,53.407222999999995,-2.259319,Grocery Store
66545,4aec9f2bf964a5208bc921e3,51.513932000000004,-0.193448,Middle Eastern Restaurant
66547,4aec9f4bf964a52091c921e3,51.498044,-0.090546,Pub
66556,4aeca283f964a520b4c921e3,51.510998,-0.128419,Pub
66578,4aeca7bbf964a520f8c921e3,51.512675,-0.130624,Movie Theater
66603,4aecaf28f964a52043ca21e3,51.450962,-0.299535,Hotel
66604,4aecaf3af964a52044ca21e3,51.519591999999996,-0.135228,Japanese Restaurant
66617,4aecb52cf964a52077ca21e3,53.482485,-2.241731,Grocery Store
66621,4aecb5f5f964a52082ca21e3,53.485932999999996,-2.236662,Hotel
66623,4aecb7cdf964a52091ca21e3,53.48185,-2.238094,Coffee Shop
66626,4aecb86df964a52099ca21e3,53.482447,-2.245258,Coffee Shop
66627,4aecb8d6f964a5209eca21e3,53.479896,-2.244215,Coffee Shop
66628,4aecb925f964a520a1ca21e3,53.479765,-2.24841,Coffee Shop
66629,4aecb96cf964a520a2ca21e3,53.477922,-2.24562,Coffee Shop
66639,4aecbadcf964a520b2ca21e3,53.47365500000001,-2.2400439999999997,Coffee Shop
66641,4aecbb75f964a520b9ca21e3,53.483273,-2.234818,Pub
66644,4aecbc00f964a520c1ca21e3,53.482415,-2.233285,Cocktail Bar
66645,4aecbc5bf964a520c9ca21e3,53.479555000000005,-2.233739,Pub
66647,4aecbcb3f964a520cfca21e3,51.533157,-0.10594,Fast Food Restaurant
66669,4aecc93cf964a52031cb21e3,51.449339,-0.085079,Pub
66729,4aece84df964a52027cc21e3,51.5504,-0.075174,Mediterranean Restaurant
66800,4aed3e3bf964a52062cd21e3,51.571352000000005,0.033648000000000004,Golf Course
66808,4aed57c9f964a52084cd21e3,53.467792,-2.361503,Ski Area
66812,4aed696df964a52097cd21e3,51.473233,-0.450362,Pub
66813,4aed6e21f964a5209ccd21e3,51.522366999999996,-0.158978,Chinese Restaurant
66814,4aed7545f964a520a0cd21e3,53.477955,-2.2412,Bakery
66821,4aed8f9df964a520b9cd21e3,51.460077000000005,-0.21333200000000002,Portuguese Restaurant
66824,4aed94eaf964a520cacd21e3,53.42466999999999,-2.3258400000000004,Grocery Store
66837,4aeda6dff964a52000ce21e3,51.512570000000004,-0.306057,Portuguese Restaurant
66844,4aeda9e5f964a5200bce21e3,51.530346,-0.185566,Pub
66847,4aedaa6ef964a5200ece21e3,51.611326,-0.195235,Golf Course
66876,4aedb71ff964a5204ece21e3,51.517725,-0.125656,Pub
66879,4aedb88af964a52059ce21e3,51.458815,-0.06263099999999999,Caf
66883,4aedbc03f964a5206dce21e3,51.527516,-0.078321,Bar
66885,4aedbc87f964a52073ce21e3,51.462647,-0.216205,Coffee Shop
66932,4aedceb6f964a52017cf21e3,51.500426000000004,-0.097214,Pub
66962,4aedd823f964a52072cf21e3,53.476962,-2.267979,Grocery Store
66978,4aedde6cf964a520bdcf21e3,53.480693,-2.247877,Deli / Bodega
67017,4aeded34f964a52052d021e3,53.396758999999996,-2.257806,Post Office
67035,4aedf43bf964a52099d021e3,53.403633,-2.278546,Park
67129,4aee16b4f964a520f7d121e3,51.54145,-0.07560900000000001,Restaurant
67131,4aee1862f964a52004d221e3,51.531347,-0.11760999999999999,College Residence Hall
67226,4aee3b32f964a5201ed321e3,51.652242,-0.083298,Coffee Shop
67301,4aee8bf4f964a52000d421e3,51.414759000000004,-0.31259499999999996,Train Station
67302,4aee8d22f964a52002d421e3,51.412377,-0.284014,Train Station
67303,4aee8dfdf964a52004d421e3,51.403784,-0.256205,Train Station
67313,4aeea86af964a52022d421e3,51.522593,-0.155053,University
67316,4aeeaf20f964a5202dd421e3,51.426017,-0.337857,Coffee Shop
67319,4aeebda6f964a52038d421e3,51.512896000000005,-0.131954,Coffee Shop
67320,4aeec25cf964a5203cd421e3,51.509698,-0.44223999999999997,Office
67321,4aeec709f964a52040d421e3,51.518583,-0.134715,Pub
67322,4aeecd2df964a52049d421e3,51.500060999999995,-0.125613,Capitol Building
67331,4aeeda1df964a52062d421e3,51.52395,-0.137176,Electronics Store
67335,4aeedad5f964a52067d421e3,51.499963,-0.11413399999999999,Breakfast Spot
67336,4aeedb02f964a52068d421e3,53.484241000000004,-2.237606,Cocktail Bar
67341,4aeedd60f964a52074d421e3,51.535953000000006,-0.103689,Mexican Restaurant
67349,4aeee0f9f964a52083d421e3,51.516808000000005,-0.142994,University
67351,4aeee2a2f964a52088d421e3,51.513878999999996,-0.148171,Brazilian Restaurant
67390,4aeefc63f964a52002d521e3,51.470290000000006,-0.45850799999999997,Bar
67392,4aeefd2ef964a52005d521e3,51.517975,-0.140389,Caf
67395,4aeefe27f964a5200ad521e3,51.513095,-0.134544,Office
67400,4aef053df964a52027d521e3,51.54635,-0.14187,Pizza Place
67401,4aef05a5f964a5202bd521e3,51.512912,-0.084245,Pub
67435,4aef1a52f964a520a2d521e3,51.508159,-0.124954,Food & Drink Shop
67457,4aef2314f964a520f0d521e3,51.508717,-0.123948,Pub
67460,4aef23ccf964a520fad521e3,51.509464,-0.122674,Event Space
67471,4aef26ddf964a52019d621e3,51.515257,-0.141879,Road
67476,4aef2978f964a5202dd621e3,51.504304,-0.09072100000000001,Bar
67482,4aef2a46f964a52038d621e3,51.517882,-0.082101,Grocery Store
67503,4aef3425f964a5208bd621e3,51.517014,-0.173075,Pub
67509,4aef36c1f964a520a0d621e3,51.502138,-0.087563,Pub
67512,4aef3791f964a520a5d621e3,51.515946,-0.129211,Korean Restaurant
67515,4aef383ef964a520aad621e3,51.497657000000004,-0.21201,Gym
67549,4aef425ff964a52002d721e3,51.438016999999995,-0.126598,Fast Food Restaurant
67566,4aef49d9f964a52041d721e3,51.608740999999995,-0.127262,Pub
67567,4aef4a07f964a52043d721e3,53.462925,-2.229946,Chinese Restaurant
67576,4aef4cd0f964a52060d721e3,51.443963000000004,-0.343001,Park
67588,4aef5162f964a52082d721e3,53.392939,-2.2350939999999997,Pub
67595,4aef53f7f964a52099d721e3,51.534696999999994,-0.076904,Bus Line
67649,4aef6c2cf964a5204fd821e3,51.442376,-0.033562,Pub
67788,4aefe975f964a5205cda21e3,51.554207,-0.061755,Park
67791,4aeff7daf964a52067da21e3,53.485725,-2.236914,Caf
67794,4aeff9f0f964a5206bda21e3,53.484665,-2.236716,Chinese Restaurant
67795,4aeffc1ef964a5206eda21e3,51.524504,-0.0766,Caf
67796,4aefffa5f964a52075da21e3,51.471814,-0.449452,Airport Lounge
67799,4af00367f964a52078da21e3,51.513568,-0.08721,Caf
67800,4af00bcff964a52081da21e3,51.511655,-0.13677999999999998,Korean Restaurant
67801,4af00c9ff964a52082da21e3,51.508078999999995,-0.095037,Office
67808,4af025e2f964a5209bda21e3,51.509947,-0.128583,Ramen /  Noodle House
67821,4af03746f964a520c3da21e3,51.517342,-0.089646,Office
67834,4af043c8f964a520eeda21e3,51.517831,-0.141708,Thai Restaurant
67840,4af04889f964a52007db21e3,51.403237,-0.308103,Park
67878,4af06418f964a520a0db21e3,51.412646,-0.300808,Coffee Shop
67904,4af06e30f964a520f4db21e3,51.524282,-0.12481500000000001,Pub
67959,4af082f1f964a520cbdc21e3,51.512983,-0.093963,Pub
67991,4af0927bf964a5204fdd21e3,51.417983,-0.178781,Pub
67992,4af092d7f964a52055dd21e3,51.514396000000005,-0.14970999999999998,Drugstore / Pharmacy
68000,4af0971cf964a52076dd21e3,51.513107,-0.096987,Bar
68010,4af09d51f964a520a8dd21e3,51.495975,-0.151443,Other Great Outdoors
68029,4af0a5f4f964a520eedd21e3,51.514672,-0.188398,Sushi Restaurant
68078,4af0b7eef964a52086de21e3,51.508658000000004,-0.19806300000000002,Movie Theater
68110,4af0bf5cf964a520d0de21e3,51.545544,-0.16279000000000002,Pub
68259,4af1300ff964a520d7e021e3,51.520278999999995,-0.104594,Bar
68268,4af14acbf964a520e9e021e3,51.535268,-0.20989000000000002,Park
68270,4af14d03f964a520ede021e3,51.522524,-0.136345,Sandwich Place
68272,4af151d4f964a520f1e021e3,53.482887,-2.240911,Optical Shop
68273,4af15debf964a520f8e021e3,51.549904999999995,-0.075198,Caf
68275,4af15f9cf964a520fce021e3,51.524741,-0.071607,Bar
68279,4af166c1f964a52003e121e3,51.519087,-0.124378,Office
68285,4af170abf964a52010e121e3,51.518444,-0.171404,Breakfast Spot
68287,4af17449f964a52016e121e3,51.503181,-0.018456,Sushi Restaurant
68291,4af17ea3f964a52022e121e3,53.416413,-2.15346,Grocery Store
68295,4af18425f964a52030e121e3,51.518434,-0.134599,Salon / Barbershop
68298,4af1872cf964a5203de121e3,51.555823,-0.17702400000000001,Dessert Shop
68313,4af190fdf964a52065e121e3,51.49395,-0.133276,Office
68316,4af193edf964a5206fe121e3,51.548156,-0.07572899999999999,Train Station
68323,4af19e17f964a52098e121e3,51.492911,-0.226357,Caf
68359,4af1a842f964a520e5e121e3,51.514091,-0.116775,University
68416,4af1b9b4f964a52085e221e3,51.491685,-0.19211099999999998,Pub
68417,4af1b9ecf964a52086e221e3,51.514412,-0.136692,Record Shop
68464,4af1c953f964a5202ae321e3,51.502278000000004,-0.127334,Office
68476,4af1cd34f964a52046e321e3,51.515543,-0.085281,Pub
68481,4af1cf79f964a52061e321e3,51.515657,-0.138819,Clothing Store
68482,4af1cfdbf964a52065e321e3,53.48425400000001,-2.236136,Bar
68484,4af1d091f964a5206be321e3,51.426053,-0.16586800000000002,Pub
68486,4af1d0a7f964a5206de321e3,51.515966999999996,-0.136213,Bookstore
68499,4af1d4bbf964a52098e321e3,51.379683,-0.35267800000000005,Train Station
68501,4af1d5e5f964a520a2e321e3,51.517225,-0.088391,Sandwich Place
68516,4af1dc9af964a520e4e321e3,51.523209,-0.124403,Grocery Store
68517,4af1dd6ff964a520eae321e3,51.522993,-0.125589,Bank
68519,4af1de34f964a520f1e321e3,51.524462,-0.12945299999999998,College Residence Hall
68564,4af1f1a8f964a5209de421e3,51.539184999999996,-0.10639900000000001,Dance Studio
68565,4af1f213f964a5209fe421e3,51.513346000000006,-0.130899,Steakhouse
68568,4af1f2dff964a520ade421e3,51.520614,-0.071844,Indian Restaurant
68574,4af1f72ef964a520d3e421e3,51.519651,-0.084779,Gym
68583,4af1fad6f964a520efe421e3,53.438809,-2.282538,Pub
68594,4af1ff60f964a52003e521e3,53.48716700000001,-2.249099,Office
68600,4af20286f964a52017e521e3,51.539626,-0.143548,Tapas Restaurant
68612,4af2066af964a52040e521e3,51.534085,-0.218904,Pub
68825,4af290c7f964a520eee721e3,51.507368,-0.12922899999999998,Hotel
68831,4af2951bf964a520fce721e3,51.503732,-0.117378,Office
68833,4af29835f964a52001e821e3,51.519024,-0.168703,Coffee Shop
68861,4af2b361f964a52045e821e3,51.537101,-0.206427,Gym
68868,4af2be6df964a5205ae821e3,51.552349,-0.07127,Pub
68869,4af2bf34f964a5205be821e3,51.544035,-0.06564600000000001,Pub
68875,4af2c336f964a52066e821e3,53.54884499999999,-2.005347,Bakery
68911,4af2dc31f964a520d1e821e3,51.443021,-0.150019,Gift Shop
68913,4af2dd66f964a520d7e821e3,51.445285999999996,-0.15149400000000002,Grocery Store
68918,4af2df3cf964a520e4e821e3,53.423637,-2.182344,Bar
68925,4af2e5d9f964a5200de921e3,51.514351,-0.153809,Deli / Bodega
68931,4af2e9c4f964a52020e921e3,51.516301,-0.132437,Coffee Shop
68937,4af2ed8cf964a52040e921e3,51.519872,-0.105065,Coffee Shop
68944,4af2f214f964a52057e921e3,51.514043,-0.141476,Clothing Store
68956,4af2fac0f964a52081e921e3,51.51475,-0.150557,Sushi Restaurant
68970,4af2ff3af964a520aae921e3,51.513637,-0.134261,Office
68974,4af300d7f964a520b5e921e3,53.481014,-2.234313,General College & University
69022,4af3119bf964a52047ea21e3,51.463839,-0.141066,Pub
69044,4af316b7f964a5208dea21e3,51.48769,-0.174451,General Entertainment
69069,4af31d5df964a520c9ea21e3,51.492265,-0.278199,Hotel
69079,4af31ec4f964a520dbea21e3,53.481770999999995,-2.234118,Salon / Barbershop
69081,4af31fa1f964a520e9ea21e3,51.394042999999996,-0.30435,Grocery Store
69094,4af323c0f964a5200ceb21e3,51.504241,-0.110578,Cupcake Shop
69097,4af32458f964a52013eb21e3,51.6505,-0.0604,Movie Theater
69110,4af327b8f964a52040eb21e3,51.497146,-0.101825,University
69123,4af32accf964a5205deb21e3,51.461441,-0.216888,Pub
69136,4af32f5cf964a52083eb21e3,51.549516,-0.22034299999999998,Pub
69141,4af33009f964a5208deb21e3,51.513477,-0.130403,Pub
69142,4af3310af964a52099eb21e3,53.473335,-2.2496270000000003,Building
