,Venue ID,Station_name,distance,pagerank
2417,4ac518baf964a520e3a120e3,Hampstead,0.14,0.0031919314936160147
2418,4ac518d7f964a52060a820e3,Marble Arch,0.12,0.0025355304897784338
2419,4bd012d5046076b07b5b6f71,New Cross Gate,0.32,0.0018200634975776059
2420,4efdb5856da1cd0356c51a43,Stratford,0.25,0.0049025821112767655
2421,4c111929ce640f4714fc3a52,Picadilly Circus,0.13,0.0038622115975345092
2422,4d76952e0dbb6dcb915fed6f,Old Street,0.63,0.0025006072785233023
2423,4d125177058fa35d3f09269f,Leytonstone,0.5,0.004209625648758968
2424,4adffd4cf964a520127e21e3,Gants Hill,1.95,0.0032211540646694967
2425,4d4875b3847e6dcb47349fc4,Lewisham,10.7,0.0021246089977644254
2426,4debf2f17d8b6c7a5366c368,Bethnal Green,1.39,0.002408906205128441
2427,4e0731f014959022c894f4da,Tottenham Court Road,0.36,0.00406659975823078
2428,4e7759fe1838f9188aaad50f,Stratford,0.24,0.0049025821112767655
2429,4ac518dff964a520f3a920e3,Borough,0.97,0.002440974667129324
2430,4ad78c64f964a5200f0c21e3,Shoreditch,0.37,0.0015219697161278226
2431,4ad4881df964a5201fe820e3,Old Street,0.5,0.0025006072785233023
2432,4cb1e72c39458cfa70f60ea0,Gants Hill,1.53,0.0032211540646694967
2433,4ddbb28e18388dd692371228,Old Street,0.46,0.0025006072785233023
2434,4f3abc1ce4b06ff10369b687,Tottenham Court Road,0.03,0.00406659975823078
2435,4b5b7236f964a520b4fe28e3,Brixton,1.44,0.0016653609182991636
2436,4ac518bbf964a52039a220e3,Covent Garden,0.32,0.0022834299008437572
2437,4ad36929f964a5203ee420e3,Old Street,0.41,0.0025006072785233023
2438,4d8ee7596174a0931369d3e3,Seven Sisters,0.65,0.003070223312303522
2439,4be5a482cf200f47ff79133c,Picadilly Circus,0.11,0.0038622115975345092
2440,4c07de0d708c2d7f0da0ca63,Blackfriars,0.43,0.0027882165229401717
2441,4d8a3c2a5ecdf04dcaa9ba8a,Highbury & Islington,0.75,0.002601463828787378
2442,4c376a753849c92886a8bdb1,Covent Garden,0.29,0.0022834299008437572
2443,4e303776a8092ca5c387596e,Old Street,0.51,0.0025006072785233023
2444,4bbde254f57ba5937390aeb9,Lewisham,1.57,0.0021246089977644254
2445,4b5b7c2bf964a520bc0129e3,South Kensington,0.56,0.0036341698388450525
2446,4af72e6ef964a520db0622e3,Goodge Street,0.2,0.0022765728680997892
2447,4ac518c5f964a520b4a420e3,Leicester Square,0.07,0.00401890418712755
2448,4ba868f3f964a52003da39e3,Limehouse,0.23,0.002514702412717576
2449,4b556900f964a520a7e327e3,Angel,0.62,0.0025204974148803853
2450,4b82cdaaf964a520f6e530e3,Victoria,0.41,0.004479529637852607
2451,4f85fe38e4b02b69f2f16bbb,West India Quay,0.11,0.0035956062970372775
2452,4dced2a0d164679b8d09ceed,Gloucester Road,0.33,0.0035303633018651907
2453,4bc6b78cbf29c9b6c144fa2a,Colliers Wood,7.51,0.003593207454996835
2454,4bc3018874a9a59398e9d3f6,Euston,0.09,0.004480637918445009
2455,4f74d115e4b04d68f0f6396a,Tottenham Court Road,0.22,0.00406659975823078
2456,4ada4318f964a520a42021e3,Camden Town,0.2,0.004925214751510527
2457,4c50dff9c71876b0d6eedd55,Ealing Broadway,0.37,0.0029089823969171433
2458,4f4c1110e4b05dbce9cbb4ee,Kentish Town,0.36,0.0028395412720247115
2459,4f1f34a0e4b03c0e9f5f2c8e,Old Street,1.83,0.0025006072785233023
2460,4bd80ef6dc4b952119447888,Westferry,0.74,0.003615302833688403
2461,4f22a670e4b0c41c50b5ff59,Shadwell,0.33,0.005845163930101995
2462,4b6abe6bf964a5207cde2be3,Arsenal,0.68,0.0028469831484611613
2463,4bc71f728b7c9c74dfcd35cf,Manor House,2.16,0.002976727907414048
2464,4d5008463062a1cd819e58a3,Goodge Street,0.24,0.0022765728680997892
2465,4f719fbde4b037626f73e456,Pimlico,0.28,0.0026317219588621547
2466,4e7e318ef790765735e29679,Borough,0.64,0.002440974667129324
2467,4f864988e4b0ba0458a9b827,Blackhorse Road,1.91,0.003677000760059024
2468,4b52fb99f964a520f08b27e3,West Brompton,0.97,0.0027862918054264623
2469,4f30053a0cd693703c21af11,Leicester Square,0.05,0.00401890418712755
2470,4b4d8d01f964a520f8d326e3,Lewisham,0.07,0.0021246089977644254
2471,4ece0a32b634dd298ed50bb1,Old Street,0.16,0.0025006072785233023
2472,4d5950fcc88da1cdf1d53868,South Ruislip,4.34,0.003579328144423127
2473,4b80600cf964a5209b6c30e3,South Kensington,0.08,0.0036341698388450525
2474,4bc5f4bc42419521f24e031d,Southwark,0.62,0.0023045295136674307
2475,4ca86a1376d3a0931e77156b,Sloane Square,0.75,0.0024782702441049644
2476,4ba64cd9f964a520d94339e3,Richmond,5.91,0.001954371025272989
2477,4e4b68b0c65b851d5ec5f259,Clapham South,0.08,0.0032415332779978496
2478,4b27a378f964a520058824e3,St. Paul's,0.45,0.002405775841256757
2479,4cb578923ac93704136acc0a,Stratford,1.02,0.0049025821112767655
2480,4ae34e1cf964a520209321e3,North Acton,0.01,0.004371741351119981
2481,4ba3e2bff964a5202a6a38e3,Wimbledon,5.65,0.0021181065219330235
2482,4ac518cef964a5201da620e3,Mile End,1.43,0.0047635565050242025
2483,4c7e034ed461a143fde57ef5,Euston,0.23,0.004480637918445009
2484,4e888b504690839ce04bb8f3,"Heathrow Terminals 1, 2 & 3",0.32,0.0030176859024648854
2485,4e0861f2ae60a90eabce653f,Hatton Cross,3.83,0.004371108184219259
2486,4b61e74cf964a5203d2a2ae3,Acton Town,1.36,0.005002361039571115
2487,4bfcd7738992a5937344abb0,Lewisham,4.06,0.0021246089977644254
2488,4d25a7b75886a0935e9cf452,Aldgate,0.3,0.002376242376774791
2489,4b4e1c8af964a5209ce126e3,London Bridge,0.19,0.004452779322672395
2490,4bd4a7ea6f64952158d76dec,Richmond,6.12,0.001954371025272989
2491,4b1cf943f964a520d80a24e3,Oxford Circus,0.2,0.00575736274196199
2492,4bbc71beafe1b713ff5b304b,King's Cross St. Pancras,0.35,0.007914534186474005
2493,4d9598d4c19fb60c528e6965,Farringdon,0.32,0.002520497414880388
2494,4dbbe5ac0437955ec0238285,Lewisham,0.58,0.0021246089977644254
2495,4b8f962af964a520065933e3,Farringdon,0.29,0.002520497414880388
2496,4b3b67e9f964a520627325e3,High Street Kensington,0.26,0.0035492411029006774
2497,4d4c120114f688bf7310683a,Gunnersbury,0.0,0.0029927918917064572
2498,4d494c55183f224b4e8fdca8,Blackfriars,0.37,0.0027882165229401717
2499,4de36fb5fa7651589f163fb7,Arnos Grove,0.73,0.0034393243787540838
2500,4e515d1c483bb770492a871a,Arnos Grove,0.64,0.0034393243787540838
2501,4ad328e2f964a52041e320e3,Baker Street,0.37,0.007612947292341917
2502,4acdbf49f964a520e4cc20e3,Shoreditch,0.42,0.0015219697161278226
2503,4e29b8297d8b6133619a0d53,Finchley Central,1.46,0.004959409461720181
2504,4f5a9638e4b070e0462801d5,Brent Cross,0.2,0.003355768874063276
2505,4c0826b1ffb8c9b6dbce6761,Hendon Central,0.27,0.003447785972229564
2506,4da062985970b1f7d152581e,Richmond,6.13,0.001954371025272989
2507,4b90d3b4f964a520bd9833e3,Chalk Farm,0.21,0.002844768534168141
2508,4b45d01ef964a520ab1026e3,Old Street,1.36,0.0025006072785233023
2509,4bbc48be51b89c74e240872a,Holborn,0.16,0.004389289502857878
2510,4c2f4fa9213c2d7fb894305d,Richmond,4.85,0.001954371025272989
2511,4c3ae6455810a593fabdb93c,Wimbledon,0.26,0.0021181065219330235
2512,4dd21707fa767fb7078b1f54,Lewisham,0.08,0.0021246089977644254
2513,4b87ca7bf964a52034cc31e3,Farringdon,0.21,0.002520497414880388
2514,4c6d354cc7edb7131e5614e7,Russell Square,0.32,0.0023904633408652837
2515,4b76a979f964a52005572ee3,Pinner,2.04,0.003158155849870808
2516,4ce83fdfe888f04df83d416b,Wimbledon,7.1,0.0021181065219330235
2517,4b4c76b4f964a5209ab326e3,Goodge Street,0.13,0.0022765728680997892
2518,4cc5921e306e224b4cc0a36c,Brixton,3.35,0.0016653609182991636
2519,4ad9ba87f964a5208d1a21e3,Chancery Lane,0.04,0.002451867493613276
2520,4d14b7048312236a2d8f4cba,Chancery Lane,0.06,0.002451867493613276
2521,4b0bede7f964a520d73423e3,Chancery Lane,0.07,0.002451867493613276
2522,4bc5fe9ef360ef3b02f2da2d,Shadwell,0.42,0.005845163930101995
2523,4b705da1f964a5208b152de3,Elephant & Castle,0.03,0.0035226011270808977
2524,4b50b7b0f964a520272f27e3,Angel,0.26,0.0025204974148803853
2525,4ad58b9ff964a5201b0321e3,Tottenham Court Road,0.12,0.00406659975823078
2526,4b4cd097f964a520fabf26e3,Elephant & Castle,0.13,0.0035226011270808977
2527,4b56ae2ef964a5206d1828e3,Farringdon,0.09,0.002520497414880388
2528,4b954956f964a520439a34e3,Euston Square,0.2,0.0025162038080482783
2529,4ae5c61ff964a520efa121e3,Charing Cross,0.21,0.003059595262754043
2530,4be2d01921d5a5934a591711,Tufnell Park,0.11,0.003049986813192634
2531,4b1ac0f5f964a52006f123e3,West Hampstead,0.07,0.002787083772121127
2532,4ad8808df964a520d21121e3,Angel,0.46,0.0025204974148803853
2533,4b8e5b7df964a5207b1e33e3,Chancery Lane,0.24,0.002451867493613276
2534,4b96831df964a52029d134e3,Holborn,0.12,0.004389289502857878
2535,4f3fed7ee4b0d1e98f03a374,Morden,0.91,0.0021241558567709536
2536,4f7c596fe4b02e00909a1324,Tufnell Park,0.25,0.003049986813192634
2537,4f4ff108e4b0887fa9048bae,Kensal Green,0.47,0.003274997769633668
2538,4b5b8e4df964a520c60629e3,Tufnell Park,0.05,0.003049986813192634
2539,4e0068e1091a5da4052a5553,Royal Oak,0.28,0.002825950799110849
2540,4ac518d5f964a52008a820e3,Oxford Circus,0.38,0.00575736274196199
2541,4c4f1ba71b8e1b8da8fd4728,Oxford Circus,0.18,0.00575736274196199
2542,4ae35413f964a5207f9321e3,Embankment,0.36,0.0041796207849011885
2543,4b4705d2f964a5209b2a26e3,Stepney Green,0.06,0.0025342254734454584
2544,4ba1e173f964a52058d037e3,Green Park,0.33,0.005851722375222022
2545,4b792b3bf964a520aeed2ee3,Chancery Lane,0.45,0.002451867493613276
2546,4bbdc683593fef3b46c80356,Goodge Street,0.13,0.0022765728680997892
2547,4acdda38f964a52044cd20e3,Vauxhall,0.4,0.002783842750815579
2548,4b8685f9f964a520e48d31e3,Holborn,0.15,0.004389289502857878
2549,4c52f059bfc6ef3b5fe8519c,Bank,0.24,0.007140357533229205
2550,4ae332aff964a520939121e3,Shepherd's Bush (C),0.33,0.002998439801123201
2551,4c84af4374d7b60c321695d8,Angel,0.24,0.0025204974148803853
2552,4c6bba730c3ac9b63090d238,Goodge Street,0.25,0.0022765728680997892
2553,4e6b5d2da80929026867d70c,Moorgate,0.49,0.004389210049304864
2554,4f869e01e4b0603bf21d2223,Holborn,0.14,0.004389289502857878
2555,4af2ff3af964a520aae921e3,Tottenham Court Road,0.39,0.00406659975823078
2556,4e71eeceb0fb9f3b34fc682e,Russell Square,0.16,0.0023904633408652837
2557,4ace1423f964a52042ce20e3,Barbican,0.06,0.002500607278523303
2558,4dc2f59bd4c0ad9c0f4a369e,Tufnell Park,0.26,0.003049986813192634
2559,4bc04be8461576b0e5fa7932,Tufnell Park,0.12,0.003049986813192634
2560,4be5cad82468c928a38f0043,Tufnell Park,0.06,0.003049986813192634
2561,4ec6ea8b8b81dcfdc2caf78d,Tufnell Park,0.05,0.003049986813192634
2562,4cb05b761168a09395bc2923,Shepherd's Bush (C),0.07,0.002998439801123201
2563,4c458bde74ffc928030577cc,Morden,4.17,0.0021241558567709536
2564,4e1322c97d8b4d5613e9733a,Aldgate East,0.49,0.0034015233511807573
2565,4ad6445cf964a520350621e3,King's Cross St. Pancras,0.27,0.007914534186474005
2566,4f4faef0e4b06597b7be8cdd,Paddington,0.35,0.006177763377650492
2567,4eda2ced9911a3e78ce14a3a,Holborn,0.28,0.004389289502857878
2568,4ace4095f964a5206fcf20e3,Picadilly Circus,0.32,0.0038622115975345092
2569,4d21afe05acaa35d18fbd135,High Street Kensington,0.08,0.0035492411029006774
2570,4c5beee1d25320a153bbc17a,Hounslow West,3.63,0.003080909236240589
2571,4edfa4fd2c5b1dfcbac5ceb9,Covent Garden,0.16,0.0022834299008437572
2572,4ae48550f964a5203e9b21e3,Waterloo,0.26,0.006082059994430767
2573,4c471c6376d72d7f88153c4d,Oakwood,3.32,0.0038225262828478564
2574,4cbc2e1f4c60a093edc54fca,Richmond,2.6,0.001954371025272989
2575,4e888d60754a51bcbc76195c,Bounds Green,1.28,0.0033408732848202185
2576,4b7fc200f964a520813c30e3,Hatton Cross,0.98,0.004371108184219259
2577,4e1187cc185076a62eee4ade,Barbican,0.42,0.002500607278523303
2578,4f61d59ae4b0bedb2a54acfd,Richmond,2.54,0.001954371025272989
2579,4c8aafd952a98cfa62ea2ee9,Paddington,0.25,0.006177763377650492
2580,4f5f37dfe4b04ddc3949b21b,Farringdon,0.44,0.002520497414880388
2581,4ece1aff0cd62a61dcc564b2,Old Street,0.67,0.0025006072785233023
2582,4decab8ae4cdc079f4bb345c,Farringdon,0.44,0.002520497414880388
2583,4e788688d22dc865f0f8986f,Manor House,0.75,0.002976727907414048
2584,4e74a3adfa760597009ffc04,Lewisham,2.04,0.0021246089977644254
2585,4ac518e8f964a520acab20e3,St. John's Wood,0.59,0.002523979100125177
2586,4ba4ed67f964a5201dc438e3,Chiswick Park,0.27,0.002598111329064184
2587,4b141334f964a520de9c23e3,Waterloo,0.14,0.006082059994430767
2588,4ac518cef964a5203ba620e3,Putney Bridge,0.49,0.00330771862392474
2589,4b954ec6f964a520839b34e3,Regent's Park,0.02,0.002236744444236558
2590,4c347d19ed37a59324ea6e03,Charing Cross,0.38,0.003059595262754043
2591,4acf22e9f964a5207fd220e3,King's Cross St. Pancras,0.45,0.007914534186474005
2592,4dcfe5411f6eb122709e6a23,Wimbledon,0.43,0.0021181065219330235
2593,4bbb0a2f7421a593285bc440,East Putney,0.64,0.003420490530845342
2594,4f631a11e4b09987d006414f,Embankment,0.2,0.0041796207849011885
2595,4b8f6a93f964a520e95333e3,Pinner,0.04,0.003158155849870808
2596,4cd55474fb595481146fdd50,Bethnal Green,2.35,0.002408906205128441
2597,4ae8048af964a52003ae21e3,Chiswick Park,0.35,0.002598111329064184
2598,4b11446df964a5207f7923e3,Chiswick Park,0.4,0.002598111329064184
2599,4bf93a0e5ec320a1c5d989d3,Parsons Green,0.24,0.0031936974272790963
2600,4ce93170d99f721e01e5b473,Manor House,0.78,0.002976727907414048
2601,4c723d49376da09323d9a5c6,"Heathrow Terminals 1, 2 & 3",4.41,0.0030176859024648854
2602,4b9ffe8ef964a520c25037e3,Beckton,1.08,0.0021196410528744503
2603,4bf177f299d02d7fdd35c948,Shoreditch,0.4,0.0015219697161278226
2604,4b9fecadf964a520cb4a37e3,Gallions Reach,1.29,0.0038187113203590572
2605,4bea9ac462c0c9280ffce0d4,Ladbroke Grove,0.36,0.0030865727605106034
2606,4df63c00b0fb807158cb2710,Barking,0.94,0.003239739654128935
2607,4f660335e4b04d4b17020fb0,Beckton,1.14,0.0021196410528744503
2608,4f0d93fae4b06654e2ffc1e6,Chiswick Park,0.28,0.002598111329064184
2609,4c5f0213d25320a1683fca7a,King's Cross St. Pancras,0.12,0.007914534186474005
2610,4da810a343a12d0c2647aea1,Tower Gateway,0.16,0.0014903666098391945
2611,4df473018130cf14cc16aec3,Stratford,0.24,0.0049025821112767655
2612,4ac518f0f964a520a1ad20e3,Covent Garden,0.2,0.0022834299008437572
2613,4c7ba4e676ce9c749f35b80c,Westminster,0.4,0.004057577534260783
2614,4cd143dc7f56a1437f15d3a6,Euston,0.08,0.004480637918445009
2615,4b9a4eb0f964a5202bab35e3,Charing Cross,0.17,0.003059595262754043
2616,4b2a3766f964a5202ba624e3,Chancery Lane,0.08,0.002451867493613276
2617,4b9685cef964a520f9d134e3,Victoria,0.21,0.004479529637852607
2618,4b938e8cf964a520264834e3,Queen's Park,0.15,0.00323534613816027
2619,4ae89dc6f964a520e4b021e3,Covent Garden,0.05,0.0022834299008437572
2620,4cbb53b8f50e224b5b10f9fb,Victoria,0.3,0.004479529637852607
2621,4c3eef0db8b4be9a5cc0ccef,Victoria,0.23,0.004479529637852607
2622,4d8a37417139b1f7f20bc6d4,Oxford Circus,0.36,0.00575736274196199
2623,4bb5efce46d4a5935576c5c0,Morden,10.52,0.0021241558567709536
2624,4b73bd58f964a52031ba2de3,Waterloo,0.44,0.006082059994430767
2625,4c013de8cf3aa59311afccb0,Marble Arch,0.17,0.0025355304897784338
2626,4b640914f964a520429c2ae3,Holloway Road,0.51,0.0028389879987292034
2627,4bc4a9e94cdfc9b63af39821,Tufnell Park,0.06,0.003049986813192634
2628,4b645c6bf964a52041ad2ae3,Angel,0.3,0.0025204974148803853
2629,4ac518eff964a52062ad20e3,Monument,0.3,0.0034836232141556146
2630,4c932c18fc9a224bec54f8f1,Royal Oak,0.38,0.002825950799110849
2631,4bc6005242419521ca66031d,Charing Cross,0.2,0.003059595262754043
2632,4bf7e05eb182c9b6b65d765a,Knightsbridge,0.22,0.002550462685137533
2633,4ac518c4f964a52070a420e3,Waterloo,0.3,0.006082059994430767
2634,4c15f0da7f7f2d7f2a2de368,Tottenham Court Road,0.28,0.00406659975823078
2635,4b7b580af964a520275f2fe3,Leicester Square,0.15,0.00401890418712755
2636,4c39e6ffdfb0e21e3022b1a8,Lancaster Gate,0.11,0.00272560524853517
2637,4c86234247cc224b757da69f,Tooting Broadway,0.12,0.0034565919958256114
2638,4b9ce0b8f964a520488036e3,Southwark,0.36,0.0023045295136674307
2639,4ac518d2f964a5203ca720e3,Barbican,0.33,0.002500607278523303
2640,4ceba160b99754819b760d45,Stepney Green,0.39,0.0025342254734454584
2641,4b4362c4f964a5204ddf25e3,Bond Street,0.53,0.004143338905548851
2642,4b66c34df964a520f7292be3,St. James's Park,0.03,0.002310824015795948
2643,4b5df515f964a520f27529e3,Gunnersbury,0.27,0.0029927918917064572
2644,4c6966541a6620a1a168638c,Tooting Broadway,0.13,0.0034565919958256114
2645,4b9e1b45f964a52012cb36e3,Liverpool Street,0.29,0.005293892388758487
2646,4addaa2bf964a5203a6521e3,Covent Garden,0.26,0.0022834299008437572
2647,4b8e6c44f964a520f72133e3,Russell Square,0.25,0.0023904633408652837
2648,4e78d34dd22dc865f123d104,Stratford,0.31,0.0049025821112767655
2649,4b27a391f964a5200a8824e3,Pudding Mill Lane,0.6,0.002776706520949958
2650,4e16e98345ddc623eb0d18b6,Leicester Square,0.13,0.00401890418712755
2651,4d541b0b2f638cfa5c8d6a6a,Notting Hill Gate,0.05,0.004959566897262626
2652,4ebd17d602d5e32b7bb3a47b,Holborn,0.28,0.004389289502857878
2653,4e4a8de2d22d876aed1af0a9,Gloucester Road,0.03,0.0035303633018651907
2654,4b6de2eef964a520cd982ce3,London Bridge,0.44,0.004452779322672395
2655,4d09eaf1c370a35d0dcf0d22,Lewisham,0.95,0.0021246089977644254
2656,4b4629aaf964a520a71826e3,Liverpool Street,0.06,0.005293892388758487
2657,4ae2c0bcf964a5206a8f21e3,Angel,0.16,0.0025204974148803853
2658,4cf3d12ce3b9a093feb54b53,Hounslow West,4.31,0.003080909236240589
2659,4b432c31f964a520c3dc25e3,Victoria,0.26,0.004479529637852607
2660,4f82bee5e4b0fc8b1a9ca17a,Shepherd's Bush (C),0.05,0.002998439801123201
2661,4ac518f6f964a52066af20e3,Clapham North,0.34,0.00300467500456972
2662,4c8b2ba93dc2a1cd5625b432,Euston,0.07,0.004480637918445009
2663,4dd23383c65b9d071f964ace,Morden,7.58,0.0021241558567709536
2664,4da781e9cda119a2c8e90e69,Temple,0.23,0.002569850180762926
2665,4ccc217f7c2ff04d7fd8967e,Bond Street,0.42,0.004143338905548851
2666,4ad43237f964a52068e720e3,Covent Garden,0.2,0.0022834299008437572
2667,4acef3a1f964a5201dd220e3,Upton Park,1.74,0.0030551543804642704
2668,4ace2daef964a520dbce20e3,Clapham North,0.02,0.00300467500456972
2669,4ad42aa6f964a5205de720e3,Waterloo,0.14,0.006082059994430767
2670,4ec003c330f82a2e1339443b,South Quay,0.13,0.003053781251882749
2671,4b6c1b75f964a52036242ce3,Shepherd's Bush (H),0.28,0.0030020031308031605
2672,4ad863ddf964a5202f1121e3,Tottenham Court Road,0.33,0.00406659975823078
2673,4ad5cb08f964a520810321e3,High Barnet,1.38,0.0021179689150173948
2674,4b3e7ca8f964a520de9d25e3,Charing Cross,0.06,0.003059595262754043
2675,4baba5eff964a520a6bc3ae3,Goodge Street,0.15,0.0022765728680997892
2676,4c6a8862c946e21ea9e1ec8e,St. James's Park,0.31,0.002310824015795948
2677,4c62401a86b6be9a82c98b34,Waterloo,0.39,0.006082059994430767
2678,4e319b2e2271cfd3d04d0c2f,Bermondsey,0.09,0.0025228420926180165
2679,4d3461f3eefa8cfa782d4ab3,Liverpool Street,0.33,0.005293892388758487
2680,4c023a7ecd1895211175f4b3,Green Park,0.45,0.005851722375222022
2681,4ad75af2f964a520c70921e3,Cannon Street,0.06,0.002683056773460019
2682,4b6f1e66f964a52049de2ce3,Shoreditch,0.22,0.0015219697161278226
2683,4ad79cddf964a520c60c21e3,Angel,0.22,0.0025204974148803853
2684,4e902d25d3e3187fc2cb00fe,Bond Street,0.34,0.004143338905548851
2685,4d9c0c0d81f6f04df2d281aa,London Bridge,0.18,0.004452779322672395
2686,4bfa8600328d76b0a7cd14ec,Aldgate,0.31,0.002376242376774791
2687,4c06b67b8a81c9b6ab272690,North Acton,0.86,0.004371741351119981
2688,4f86d1b8e4b0a7faca9d548a,Covent Garden,0.27,0.0022834299008437572
2689,4c07aa750e0a2d7fa8a2ed0c,Chancery Lane,0.29,0.002451867493613276
2690,4ef321a177c810388db825a9,Borough,0.31,0.002440974667129324
2691,4ac518e9f964a520d0ab20e3,Covent Garden,0.35,0.0022834299008437572
2692,4b03fd3bf964a520c85022e3,Goodge Street,0.11,0.0022765728680997892
2693,4c08d1987e3fc92813def082,Aldgate East,0.21,0.0034015233511807573
2694,4e15f98cb0fb1946c798ce4c,King's Cross St. Pancras,0.06,0.007914534186474005
2695,4f54937ce4b0e14ed9512da2,Old Street,0.19,0.0025006072785233023
2696,4ca5d2a8d971b1f7e1c4f9e0,Westbourne Park,0.18,0.003009511254560972
2697,4ba128d0f964a5207b9d37e3,Arsenal,0.53,0.0028469831484611613
2698,4adc6a16f964a5202c2c21e3,Chancery Lane,0.6,0.002451867493613276
2699,4ac518d1f964a520fba620e3,Caledonian Road,0.51,0.0026643092209678947
2700,4bc724c76501c9b600d13d29,Finchley Road,0.07,0.004826293194644552
2701,4ac518e9f964a520d3ab20e3,Clapham South,0.61,0.0032415332779978496
2702,4e7316a3b0fb38bb72b95802,Wembley Central,0.07,0.003397476863770104
2703,4c3b7a611a1cd13a206db60d,Tooting Broadway,3.92,0.0034565919958256114
2704,4e9d6244754ae3862f1c2910,Aldgate,0.17,0.002376242376774791
2705,4b6016a3f964a52076d529e3,King's Cross St. Pancras,0.2,0.007914534186474005
2706,4f86e19de4b0474330731aeb,Baker Street,0.27,0.007612947292341917
2707,4b69a3e5f964a520d5aa2be3,Shepherd's Bush (C),0.36,0.002998439801123201
2708,4ba11f78f964a520f99937e3,Oxford Circus,0.05,0.00575736274196199
2709,4afc4b7bf964a520372122e3,St. James's Park,0.21,0.002310824015795948
2710,4ace2e9ef964a520e1ce20e3,London Bridge,0.34,0.004452779322672395
2711,4b6fcc73f964a520f9fc2ce3,"Heathrow Terminals 1, 2 & 3",0.23,0.0030176859024648854
2712,4e9c2e389a52edbd65feb559,Stepney Green,0.28,0.0025342254734454584
2713,4e8498b630f836ca33dcb8dc,Hatton Cross,1.65,0.004371108184219259
2714,4bb4d383aaf4ef3bfe3b5156,Holborn,0.31,0.004389289502857878
2715,4ad45d7af964a520a5e720e3,Oxford Circus,0.07,0.00575736274196199
2716,4b45dcabf964a5204e1126e3,Marylebone,0.41,0.0025367556675014247
2717,4b423ac8f964a5208ecf25e3,Russell Square,0.15,0.0023904633408652837
2718,4e104d56922ec672352e7631,Covent Garden,0.15,0.0022834299008437572
2719,4b07f9f8f964a520ce0123e3,Bond Street,0.29,0.004143338905548851
2720,4b0da84af964a520534d23e3,Tottenham Court Road,0.18,0.00406659975823078
2721,4c581e69b13695214eba735a,Tower Gateway,0.17,0.0014903666098391945
2722,4b2fb86ef964a52091ee24e3,Goodge Street,0.45,0.0022765728680997892
2723,4ac518b5f964a5208ba020e3,Hyde Park Corner,0.19,0.0024096293860617576
2724,4acef047f964a52015d220e3,Balham,0.2,0.0033071304706010426
2725,4b3d24d0f964a520e18e25e3,Stratford,0.5,0.0049025821112767655
2726,4ae2be59f964a520658f21e3,New Cross Gate,2.37,0.0018200634975776059
2727,4b7fe3ddf964a520c04230e3,Euston Square,0.24,0.0025162038080482783
2728,4ac518c3f964a52047a420e3,Kentish Town,0.25,0.0028395412720247115
2729,4b3a427cf964a520226325e3,Picadilly Circus,0.13,0.0038622115975345092
2730,4bbcc11fa0a0c9b663bd1a0f,Marble Arch,0.2,0.0025355304897784338
2731,4ac518b6f964a52009a120e3,Warren Street,0.07,0.00323199415677844
2732,4f7b3d6fe4b0d7b576d5bccf,Cutty Sark,0.12,0.003376031328495517
2733,4ae187d8f964a5203b8621e3,Richmond,5.76,0.001954371025272989
2734,4ade28c7f964a520797321e3,Bayswater,0.15,0.002600816481590745
2735,4ad2e539f964a520cee220e3,Brixton,0.01,0.0016653609182991636
2736,4b5e09fef964a520747a29e3,St. James's Park,0.23,0.002310824015795948
2737,4b9ba021f964a520911436e3,Great Portland Street,0.34,0.0024905046742124625
2738,4ace257bf964a520b3ce20e3,Chancery Lane,0.37,0.002451867493613276
2739,4f29854de4b0be34a34c789e,Covent Garden,0.21,0.0022834299008437572
2740,4c5190663940be9a0f2c0f09,Bank,0.2,0.007140357533229205
2741,4b310538f964a5205ffe24e3,Willesden Green,1.15,0.0030466325534457468
2742,4b7c3e14f964a520d0862fe3,Lewisham,6.32,0.0021246089977644254
2743,4ae02185f964a5203f7e21e3,Bond Street,0.21,0.004143338905548851
2744,4b1eaf9cf964a520cc1d24e3,Tottenham Court Road,0.12,0.00406659975823078
2745,4ace13acf964a5203ece20e3,Farringdon,0.03,0.002520497414880388
2746,4ac518c2f964a520ffa320e3,Leicester Square,0.14,0.00401890418712755
2747,4e84aa032c5bdc9322733115,Russell Square,0.37,0.0023904633408652837
2748,4d00c69af1605481dce59fea,King's Cross St. Pancras,0.17,0.007914534186474005
2749,4e2c662ab61cd010837f4ec6,King's Cross St. Pancras,0.16,0.007914534186474005
2750,4ad2501af964a520dbe020e3,Cannon Street,0.14,0.002683056773460019
2751,4ac518e7f964a5204aab20e3,Picadilly Circus,0.23,0.0038622115975345092
2752,4bef1e27ea570f4712f08ed2,Hatton Cross,2.58,0.004371108184219259
2753,4b167b7cf964a52091b923e3,Marble Arch,0.3,0.0025355304897784338
2754,4b191af6f964a5200dd823e3,Sloane Square,1.57,0.0024782702441049644
2755,4b0b01d3f964a5207b2b23e3,Highbury & Islington,0.51,0.002601463828787378
2756,4b0c0652f964a520d53523e3,Goodge Street,0.22,0.0022765728680997892
2757,4b8917f4f964a5204c1c32e3,Ealing Broadway,0.46,0.0029089823969171433
2758,4ad0370cf964a520b8d720e3,Finchley Central,0.06,0.004959409461720181
2759,4f4b5b79e4b0d5cfa1311519,Tooting Broadway,0.52,0.0034565919958256114
2760,4bcf4120046076b0f3f06d71,Old Street,0.99,0.0025006072785233023
