,Venue ID,Latitude,Longitude,Category,MainCategory,NearPlaceEntropy
257,4c4b023d959220a12e06f20e,51.540149,-0.010668,Pool,Event,0.18407061499389366
258,4bd07820462cb7137561d807,51.505764,-0.117835,Ramen /  Noodle House,Food,0.13390912795803142
259,4d9c64e45c33a35dbccce8a0,51.518192,-0.116432,Korean Restaurant,Food,0.09905612775900449
260,4b11012bf964a5205d7723e3,51.51629000000001,-0.176699,Grocery Store,Shop & Service,0.11437587040357056
261,4b97ba48f964a520201235e3,51.49216,-0.22362800000000002,Mall,Shop & Service,0.19551313527519035
262,4be52e42910020a160b5d214,51.530853,-0.12548399999999998,Wine Bar,Nightlife Spot,0.10203938914789333
263,4dd14418183899ddfb17f04d,51.408214,-0.305797,City Hall,Professional & Other Places,0.22430806874813258
264,4ae9aad0f964a52093b521e3,51.532181,-0.126375,Deli / Bodega,Food,0.10844773720916033
265,4ad078a6f964a52026d820e3,51.46279000000001,-0.115053,Grocery Store,Shop & Service,0.25661240767794796
266,4c08442c7e3fc9287618f082,51.507227,-0.152285,Hotel,Travel & Transport,0.14614134343081375
267,4bb22b27f964a5209cbf3ce3,51.511787,-0.123081,Pub,Nightlife Spot,0.0528025790366674
268,4b13818cf964a520729723e3,51.453312,-0.102353,Train Station,Travel & Transport,0.8899213376865164
269,4cfe32812c6459411bec454a,51.370441,-0.100036,Taco Place,Food,0.2884976028272339
270,4ba49612f964a520d7a538e3,51.616413,-0.176819,Coffee Shop,Food,0.9572595157174699
271,4e567924315193507c7ffc13,51.542759000000004,-0.00442,Mexican Restaurant,Food,0.14047281454268776
272,5069996c3d7cfe42e733ac43,51.417719,-0.060684,Train Station,Travel & Transport,1.2531140530851854
273,4c0a3c367e3fc928d838f382,51.514641999999995,-0.140978,Italian Restaurant,Food,0.06288669633121395
274,4ac518c3f964a52034a420e3,51.519258,-0.074519,Pub,Nightlife Spot,0.09519654845260968
275,4ac518d2f964a5202fa720e3,51.46990200000001,0.005386,Park,Outdoors & Recreation,0.6656668362975955
276,4bc35fce4cdfc9b619409721,51.504503,-0.061367,Gym,Outdoors & Recreation,0.8600430986177866
277,4ad12f23f964a52054dd20e3,51.505590999999995,-0.122223,Pub,Nightlife Spot,0.11301580926773838
278,4ac518cef964a520f3a520e3,51.442025,-0.275345,Park,Outdoors & Recreation,3.4657359027997265
279,4afc9a04f964a5204c2422e3,51.511186,-0.132582,Malaysian Restaurant,Food,0.050911468410530104
280,4ac518b9f964a520a5a120e3,51.515648,-0.132482,Gay Bar,Nightlife Spot,0.05593815515347487
281,4bca0ac90687ef3bf51bdbcc,51.498512,-0.137212,Hotel,Travel & Transport,0.13525845530602282
282,4edf98da4901ab1d4f781023,51.499206,0.066605,Park,Outdoors & Recreation,1.190073039348287
283,4c20b33c132f0f474e07a796,51.435283,-0.214856,Tennis Court,Outdoors & Recreation,1.037164860181224
284,4c1f5bffb4e62d7f407bdf93,51.433704999999996,-0.214062,Tennis Court,Outdoors & Recreation,1.037164860181224
285,4ba16595f964a5206fb337e3,51.374719,-0.093696,Sandwich Place,Food,0.2540546871175446
286,4b4a25fcf964a5205b7c26e3,51.526208000000004,-0.211112,College Gym,College & University,0.6931471805599452
287,4cebec77678aa0934736fbea,51.508195,0.035126,Hotel,Travel & Transport,0.5536223941589382
288,4cfa6667ee9cb60c44fd89ad,51.519349,-0.10903199999999999,Coffee Shop,Food,0.12464942707390164
289,4f8c8869e4b0af4d50d001db,51.491471999999995,-0.19424,Platform,Travel & Transport,0.1881632237860286
290,4f575d0fe4b0b3e21057a3ca,51.522603000000004,-0.135348,Tech Startup,Professional & Other Places,0.08930281155389459
291,4d274945d86aa09024d41dc0,51.506515,-0.123982,Hotel,Travel & Transport,0.09985869442122786
292,4b0a52daf964a5203e2323e3,51.52433900000001,-0.132866,University,College & University,0.10294333774962541
293,4dca3cead22da18f4e5efe68,51.538595,-0.013153999999999999,Monument / Landmark,Professional & Other Places,0.7824046010856291
294,4daadb9d0437dccbd80f28c7,51.505569,-0.149087,Mosque,Professional & Other Places,0.14047281454268776
295,4bb57201f562ef3b7e062f97,51.484916999999996,-0.12359300000000001,Nightclub,Nightlife Spot,0.3079510715877436
296,4c21c2ea7e85c92882f7ba21,51.576537,0.044935,Road,Travel & Transport,2.5993019270997944
297,4ac518b5f964a520c2a020e3,51.508055,-0.143844,Hotel,Travel & Transport,0.0763058591317549
298,4faeb23fe4b0efef5ec3f23e,51.402188,-0.194697,Train Station,Travel & Transport,1.3241890959783105
299,4b2b3630f964a5201fb524e3,51.5073,-0.071197,Harbor / Marina,Outdoors & Recreation,0.218005286103092
300,4ad378ebf964a5209ee420e3,51.617853000000004,-0.185571,Train Station,Travel & Transport,3.4657359027997265
301,4acef39ef964a5201cd220e3,51.451707,-0.148273,Gastropub,Food,0.8323133470628467
302,4ace1360f964a5203ace20e3,51.521705,-0.10327599999999999,Office,Professional & Other Places,0.10531064639003979
303,4e68804a14954826adb27714,51.507791999999995,-0.131246,Coworking Space,Professional & Other Places,0.062292103229535836
304,4f9e89ade4b0e5be4139d2d9,51.524178000000006,-0.077865,Theater,Arts & Entertainment,0.09296708041680994
305,4f6c73f1121d7483f0b08489,51.548263,-0.020674,Soccer Stadium,Arts & Entertainment,0.7387007493637544
306,4b5469f8f964a52064ba27e3,51.487311,-0.220558,Hospital,Professional & Other Places,0.49997885225891836
307,4dde0cd61f6e0369473a8537,51.550865,-0.013306,Racetrack,Arts & Entertainment,0.9572595157174699
308,4b72fb14f964a520ae932de3,51.511627000000004,-0.116376,University,College & University,0.08302833427427578
309,4bab5eaaf964a52018a43ae3,51.486755,-0.328517,Office,Professional & Other Places,0.7188128019169908
310,4ad63980f964a520d70521e3,51.443442,-0.15140499999999998,Bar,Nightlife Spot,0.45342870718473244
311,4ad80a2cf964a5209d1021e3,51.52388,-0.143497,Subway,Travel & Transport,0.17723137958926596
312,4bcf5075462cb713d677d607,51.458325,-0.30598600000000004,Neighborhood,Outdoors & Recreation,0.2964974309893408
313,4af59b56f964a52040fa21e3,51.504729,-0.019763,Coffee Shop,Food,0.14978661367769955
314,4e4c0069fa7671a85cf12d69,51.539049,-0.058234,Brewery,Nightlife Spot,0.38383189737710144
315,4bd860ec5cf276b084129d00,51.514229,-0.141148,Cocktail Bar,Nightlife Spot,0.06159109229012104
316,4b6432cbf964a520a9a32ae3,51.46066500000001,-0.166748,Portuguese Restaurant,Food,0.22085843671448982
317,4c2ce557ae6820a122121a43,51.54412,-0.109777,Neighborhood,Outdoors & Recreation,0.4212945420799191
318,4bd865455cf276b0c61e9d00,51.505353,-0.07996900000000001,Gym,Outdoors & Recreation,0.129525585172929
319,4fa8fd5ee4b01128c16059fb,51.504844,-0.118451,Fair,Professional & Other Places,0.13277870045177562
320,4f56ff56e4b08705cd288dde,51.376839000000004,-0.09243,Train Station,Travel & Transport,0.34025386004032626
321,4c1cd32bb306c928426b64b7,51.519484999999996,-0.093944,Art Gallery,Arts & Entertainment,0.1226472725901276
322,4b336e66f964a520611925e3,51.500916,-0.162445,Pub,Nightlife Spot,0.11873288416110345
323,4eea4932722edd1072c6eea4,51.543933,-0.007811,Dessert Shop,Food,0.14854987321686017
324,4af0927bf964a5204fdd21e3,51.417983,-0.178781,Pub,Nightlife Spot,0.7598545612656591
325,4c9b1641292a6dcbca68d476,51.560887,-0.279631,Plaza,Outdoors & Recreation,0.47545293661123295
326,4e6f66aeaeb74b05753dca03,51.544307,-0.008787,Bar,Nightlife Spot,0.15232810815791994
327,4b083987f964a520b40623e3,51.49287,-0.176591,Italian Restaurant,Food,0.14496839567935732
328,4acdabe2f964a5209fcc20e3,51.514511999999996,-0.13884200000000002,Dim Sum Restaurant,Food,0.05350033645465555
329,4ac518cdf964a520f0a520e3,51.504976,-0.12866,Stables,Outdoors & Recreation,0.10917778488349969
330,4f89a63de4b057e280abe9e3,51.543223,-0.009022,Scenic Lookout,Event,0.14978661367769955
331,4ae5fe24f964a520dfa321e3,51.424523,-0.332629,Train Station,Travel & Transport,0.6347961730343068
332,4f2297bce4b012e02d2b9368,51.472738,-0.137034,Building,Professional & Other Places,1.190073039348287
333,4b68aba5f964a52035862be3,51.502534999999995,-0.118104,Hotel,Travel & Transport,0.13578894977413747
334,4f9e49fbe4b033dc2c420b74,51.541575,-0.002932,Building,Professional & Other Places,0.13939546429699623
335,4acddcebf964a52050cd20e3,51.53055300000001,-0.22470500000000002,Train Station,Travel & Transport,1.0830424696249146
336,4fc649aae4b0f1d460fd4fd2,51.511404,-0.224503,Residential Building (Apartment / Condo),Residence,0.26732300057132374
337,4bdc9612c79cc928ae3d87e9,51.461416,-0.22118400000000002,Residential Building (Apartment / Condo),Residence,0.5087882743725235
338,4fca6ac3e4b0e1d3a3460eb6,51.431788,0.05665,Travel Lounge,Travel & Transport,0.7000763811286929
339,4bebc5fb9fa3ef3b514580c9,51.427872,-0.168443,Pub,Nightlife Spot,0.46051701859880906
340,4fbab91ae4b0d498b3c8ee87,51.541135,-0.194118,Home (private),Residence,0.4335306691781684
341,4fd26187e4b0d6a2d52bcda4,51.431743,0.05662200000000001,Dive Bar,Nightlife Spot,0.7000763811286929
342,5036b36dcc6417d4bcd9a280,51.563503000000004,-0.27968899999999997,Subway,Travel & Transport,0.6823907603703502
343,4dd65b76fa76ad96d108f4e2,51.508094,0.023492,Event Space,Event,0.5087882743725235
344,4ce1265fffcf370406ec2382,51.498436,-0.148017,Building,Professional & Other Places,0.13426519319110497
345,4fcce385e4b082348acda236,51.530767,-0.052844,Home (private),Residence,0.39895764523183713
346,4fd43c68e4b0f4325cf5dd8b,51.587183,-0.165009,Subway,Travel & Transport,0.9954219273489194
347,4ea0154893ad3307df607e16,51.543506,-0.009613,Gift Shop,Shop & Service,0.151684033230912
348,506999643d7cfe42e733a829,51.375892,-0.092692,Train Station,Travel & Transport,0.3124344083825452
349,4b6ace94f964a5203ce12be3,51.542445,0.002747,Pub,Nightlife Spot,0.3079510715877436
350,4fc31eede4b05b8503be268b,51.51743,-0.097083,Gym,Outdoors & Recreation,0.10476680667927649
351,4b75932df964a52058152ee3,51.473968,-0.183726,Hotel,Travel & Transport,0.7000763811286929
352,4c4c002b959220a1d8065d10,51.56162,-0.071392,Gym,Outdoors & Recreation,0.5637225050732924
353,4be565d95254d13a038460e1,51.434414000000004,-0.199578,Train Station,Travel & Transport,1.3241890959783105
354,4c2473a1f1272d7f9c0d83c5,51.373281,-0.361819,Racetrack,Arts & Entertainment,1.3241890959783105
355,4be2c0dfee0062b5825bb3c8,51.501646,-0.186138,Residential Building (Apartment / Condo),Residence,0.20006762662901112
356,4fbd123ee4b04c2c0a9afbfe,51.404575,-0.18144100000000002,Home (private),Residence,1.4978661367769954
357,4fb0ffe7e4b047f11df639ea,51.508938,-0.138451,Bank,Shop & Service,0.05659971658499201
358,4d9a1a35d97ba1439554316b,51.426649,-0.166666,General Entertainment,Arts & Entertainment,0.49997885225891836
359,4eebbcc16da1536878a69700,51.428501000000004,-0.167284,Neighborhood,Outdoors & Recreation,0.47545293661123295
360,4be5a870d4f7c9b6b6b32520,51.412671,-0.183549,Pub,Nightlife Spot,0.9797844908533353
361,5036b36acc6417d4bcd9a1ba,51.47502,-0.182988,Train Station,Travel & Transport,0.7188128019169908
362,4fb5099de4b0ccfe26ce4522,51.499889,0.007937999999999999,General Travel,Travel & Transport,0.36122462395118027
363,4c7bd32397028cfaa1f5e1fe,51.41403,-0.177015,Miscellaneous Shop,Shop & Service,0.8323133470628467
364,4c1bab8ab4e62d7f9cc2d993,51.435404,-0.215971,Scenic Lookout,Event,1.037164860181224
365,4e4fecf52271a1bdc3e53057,51.50507,-0.09840499999999999,Hotel,Travel & Transport,0.14268239281207445
366,4d2ac93cebacb1f7c16e0650,51.421014,-0.152342,Bus Line,Travel & Transport,3.4657359027997265
367,4fcac687e4b039f7d3eac4d5,51.583334,-0.10005399999999999,Home (private),Residence,0.48332923215638335
368,4c0f94b796fc952123efc0cb,51.52837,-0.134068,Platform,Travel & Transport,0.13261978063447083
369,4ffb1d29e4b0d61585c03203,51.446706,0.029262,Home (private),Residence,2.3025850929940455
370,4fe76023e4b09198fe41e409,51.431666,0.056653999999999996,Comedy Club,Arts & Entertainment,0.7000763811286929
371,4fc347f2e4b03f9cfa65f30f,51.401923,-0.178117,Garden,Outdoors & Recreation,1.4050192969810524
372,4dfc81138877e9c47492e5ff,51.499577,-0.033165,Cafe,Food,1.3241890959783105
373,4fdb7842e4b03d02686667c9,51.547643,-0.023365,Office,Professional & Other Places,0.8065002106058106
374,4ada5409f964a5205c2121e3,51.515144,-0.199507,Thai Restaurant,Food,0.22835995513924962
375,4fec636fe4b08f550ab9a5c2,51.502992,-0.164995,Department Store,Shop & Service,0.1605457320154601
376,4b3cb4c9f964a5205c8625e3,51.514004,-0.102568,Pub,Nightlife Spot,0.13085464602073293
377,4bfe3ad2f7c82d7f1f488f04,51.473251,-0.356495,Subway,Travel & Transport,0.5698333342482014
378,5069996f3d7cfe42e733ae11,51.418338,-0.417459,Train Station,Travel & Transport,1.1337324605540517
379,4f322a43e4b092d58c63127a,51.424969,-0.41687799999999997,Home (private),Residence,2.986265782046758
380,4d711fd24a0b60fcbeab259f,51.507189000000004,-0.09690399999999999,Office,Professional & Other Places,0.14381558836374797
381,5005c59ce4b068f793099fad,51.431616,0.056646,Voting Booth,Professional & Other Places,0.7000763811286929
382,4fa55ca0e4b0ddd496196161,51.541949,-0.018328999999999998,Fast Food Restaurant,Food,0.6656668362975955
383,500f2475e4b0a7636de6651f,51.54733,-0.022285,Office,Professional & Other Places,0.8065002106058106
384,4fed896ae4b0caa9aba438c3,51.604374,-0.11192300000000001,Home (private),Residence,1.4978661367769954
385,500d192be4b02f47f7f9387f,51.546971,-0.014426,Event Space,Event,0.5477533293342352
386,5003b51ce4b07d578e0170bc,51.421867,-0.06944600000000001,Athletic & Sport,Event,1.7328679513998633
387,4fc95dfce4b092e3b94dd33a,51.593676,-0.13145199999999999,General Entertainment,Arts & Entertainment,1.6057620877200913
388,4f6c5507121d7483f0ac8610,51.507241,-0.15837400000000001,General Entertainment,Arts & Entertainment,0.33051845531883395
389,4f6c6f74121d7483f0afe569,51.490055,0.067896,General Entertainment,Arts & Entertainment,0.47545293661123295
390,5011be6ce4b07ac9f0c6914e,51.509817,-0.11919300000000001,Event Space,Event,0.07091792430032648
391,4c0894cd340720a1c4708393,51.550234,-0.010870999999999999,Building,Professional & Other Places,0.9222198635284841
392,4d5ce4625d1537046cce77e7,51.583564,-0.021904,Plaza,Outdoors & Recreation,0.46051701859880906
393,50073fc8e4b0537875dadd57,51.467652,-0.12311400000000006,Home (private),Residence,0.9572595157174699
394,5012d148e4b0be9af4b1c577,51.538801,-0.0164,General Entertainment,Arts & Entertainment,0.7824046010856291
395,4f95985333bde2c764ee3483,51.538928999999996,-0.016503999999999998,Stadium,Arts & Entertainment,0.7824046010856291
396,500d6c7ce4b05322f27a3386,51.508835999999995,-0.084109,Event Space,Event,0.09336087470122238
397,4fd390c7e4b0211979175fd2,51.537259999999996,-0.011909000000000001,Fast Food Restaurant,Food,0.7598545612656591
398,4dbac304cda173a95d204a22,51.508542999999996,-0.14449700000000001,Cupcake Shop,Food,0.07572572459133853
399,5013975be4b07f20b2fbbf6d,51.504761,-0.129011,Stadium,Arts & Entertainment,0.11794653017856689
400,500accfae4b00d76e4b01f36,51.49722,-0.176656,Science Museum,Arts & Entertainment,0.1372933460007258
401,4ebd0869b6341bd7890875ba,51.542684,-0.006218,Casino,Arts & Entertainment,0.1443895079551377
402,4f6c728f121d7483f0b05181,51.541144,-0.012403,Pool,Event,0.20485869001416313
403,5012d58ae4b06bc0bd21b164,51.501273,-0.17871199999999998,Event Space,Event,0.25074654275803043
404,4cf5177ee3b9a0935c475253,51.54428,-0.020127000000000003,Stadium,Arts & Entertainment,0.5939814054188965
405,5013a2bae4b01be6221fe668,51.489463,-0.179773,Racetrack,Arts & Entertainment,0.246995186366472
406,5007efdde4b0dde025182fa7,51.502146999999994,-0.179792,Event Space,Event,0.27382788395978025
407,4ff71c0ee4b01992aa9501e7,51.508266,-0.189579,Theme Park,Arts & Entertainment,0.19331903970539735
408,50111cf5e4b0bc7cf403e424,51.507339,-0.024012000000000002,Building,Professional & Other Places,0.18505071927352232
409,4f8d6bcc754abf3657a96e7e,51.507605,0.030855,Stadium,Arts & Entertainment,0.42178636992578633
410,501a69f7e4b040bdc8bf67d5,51.479867,-0.002829,Other Great Outdoors,Outdoors & Recreation,0.3827064940261548
411,4ffac22af2e74b7fe55ce9c4,51.507808000000004,-0.075788,Event Space,Event,0.13475985017712222
412,50015616e4b062a7b2416d00,51.508098,0.028768000000000002,Stadium,Arts & Entertainment,0.41121275091544734
413,500d37efe4b0f6804fa85e8a,51.510457,-0.117073,Art Gallery,Arts & Entertainment,0.08253648064391214
414,5013e267e4b0260c41d59482,51.498636,-0.174247,General Entertainment,Arts & Entertainment,0.15840256142819606
415,4fe59fa1e4b032d6531e6bb3,51.53933,-0.016355,Mobile Phone Shop,Shop & Service,0.7824046010856291
416,4bc4be7f4cdfc9b68f179921,51.491926,-0.194492,Hotel,Travel & Transport,0.2001454651025631
417,4fdb6829e4b039664cf873f5,51.506966,-0.11611500000000001,Mexican Restaurant,Food,0.12330205461581187
418,4f8d6b56754abf3657a95eb4,51.507697,0.033618,Stadium,Arts & Entertainment,0.5085576640106907
419,5012b53616486d4cf78585ec,51.509971,-0.077484,General Entertainment,Arts & Entertainment,0.11724130897520153
420,4f6c6eec121d7483f0afd27f,51.537871,-0.033545,General Entertainment,Arts & Entertainment,1.4978661367769954
421,4f8d6c2f754abf3657a97c33,51.508678,0.028066000000000004,Stadium,Arts & Entertainment,0.42178636992578633
422,500a871ae4b0c26242f35558,51.546468,-0.019285,Event Space,Event,0.5939814054188965
423,5012a2e1e4b0354628d47f4e,51.509593,-0.159854,Music Venue,Arts & Entertainment,0.24885548183722986
424,501430ffe4b03546298bf94d,51.547391999999995,-0.017858000000000002,Event Space,Event,0.6347961730343068
425,5013decde4b02c1e0bfe3eaa,51.541502,-0.01818,Sporting Goods Shop,Shop & Service,0.6656668362975955
426,501186008302d19bf21121ed,51.521722,-0.071712,Music Venue,Arts & Entertainment,0.1350952071473299
427,50128ec5e4b020985b202653,51.506949,-0.13203399999999998,General Entertainment,Arts & Entertainment,0.06571692565860743
428,4f3a4b13a17c224158ea5216,51.55382,-0.016093,Stadium,Arts & Entertainment,1.7328679513998633
429,500a7521e4b0f6804e7529ec,51.544209,-0.007997,Event Space,Event,0.15041336696694568
430,4ebaaba3dab4b5032400593f,51.508163,0.035174000000000004,Hotel Bar,Nightlife Spot,0.5536223941589382
431,500f285ce4b048366a856520,51.500039,-0.129064,Building,Professional & Other Places,0.14496839567935732
432,50081c30e4b0d5e2f56f1de8,51.557628,-0.27976,Athletic & Sport,Event,0.5274781903384896
433,50115ec3e4b09cb7de674867,51.512345,-0.111429,Event Space,Event,0.13669503094931298
434,4fdcb2cae4b09473e18a319c,51.513028999999996,-0.132201,Ramen /  Noodle House,Food,0.04654939029011631
435,50198ec3e4b004b505363fd0,51.53191500000001,-0.167796,Residential Building (Apartment / Condo),Residence,0.48332923215638335
436,501cf159e4b00debc91bef7e,51.500715,0.071951,Road,Travel & Transport,1.2531140530851854
437,501e3b36e4b0d43ab60ce35f,51.404203,-0.086876,Neighborhood,Outdoors & Recreation,3.4657359027997265
438,4f8d7b30754abf3657ab5b6d,51.504145,-0.134324,Stadium,Arts & Entertainment,0.1890869873302937
439,501124c3e4b07ac9f07b0dd5,51.547518,-0.023632,Office,Professional & Other Places,0.8065002106058106
440,4b2221f3f964a520eb4324e3,51.513745,-0.319828,Cafe,Food,0.7000763811286929
441,50116218c84c8b9cbab71702,51.521495,-0.071175,General Entertainment,Arts & Entertainment,0.13925273831550106
442,5019adb7e4b023187f991b5f,51.531874,-0.16783,Residential Building (Apartment / Condo),Residence,0.48332923215638335
443,5015616be4b06a7cdb3f82e9,51.533188,-0.127083,Train,Travel & Transport,0.12224334756310531
444,501e66f8e4b0d9ad7afe6c9a,51.496684,-0.210465,Bar,Nightlife Spot,0.32041740715360545
445,5007ef4fe4b0fa0125d013ec,51.502259,-0.178759,Park,Outdoors & Recreation,0.3021057904147213
446,5010492be4b0871c8a7e25ee,51.535494,-0.105768,Event Space,Event,0.13377443633437086
447,5023f780e4b090dce1684aa7,51.513166999999996,-0.177345,Residential Building (Apartment / Condo),Residence,0.13426519319110497
448,50153707e4b0354629f9b235,51.506791,-0.070717,Event Space,Event,0.246995186366472
449,4d9c9c5848b6224b189f119f,51.413143,-0.183579,Italian Restaurant,Food,0.9459064628570755
450,5016c71ee4b080ff6c6ce632,51.508184,0.031885000000000004,Athletic & Sport,Event,0.40614092610934294
451,4b21f6a4f964a5209c4224e3,51.474968,-0.336843,Train Station,Travel & Transport,1.190073039348287
452,501bbb6829a66b254e2b3df8,51.511707,-0.12200799999999999,General Entertainment,Arts & Entertainment,0.05724346048330363
453,4c8b6cf33dc2a1cd22f6b532,51.517117999999996,-0.209806,Fish & Chips Shop,Food,0.26929156424645495
454,50276e08e4b0dd4acca8b390,51.510587,-0.099017,Stadium,Arts & Entertainment,0.12798061507509279
