Venue ID,Latitude,Longitude,Category,MainCategory
4ead5b5b77c8cdc66d46f576,51.510215,-0.085502,Historic Site,Arts & Entertainment
4bce1c1f68f976b0f1736583,51.522016,-0.098989,College Residence Hall,College & University
4c3344cc6f1fef3bf67cec3d,51.527649,-0.133467,Subway,Travel & Transport
4cf8f2875698a093df1a08fc,51.513591,-0.30191599999999996,Monument / Landmark,Professional & Other Places
4bf63e90004ed13a2c2b42a0,51.504681,-0.01933,Breakfast Spot,Food
4c6bd0a996eaa593c42c23df,51.470081,-0.090037,University,College & University
4ade332ff964a520dc7321e3,51.511365999999995,-0.15503599999999998,French Restaurant,Food
4ad5d85df964a520b90321e3,51.503132,-0.220446,Pizza Place,Food
4d84a5c399b78cfa1a9dbb1f,51.50783,-0.138907,Cosmetics Shop,Shop & Service
4f900511e4b054d987cb0879,51.514984999999996,-0.091295,Cafe,Food
4d6bd9829c5337043f2533fa,51.488960999999996,-0.16517300000000001,Japanese Restaurant,Food
4def45cbc65bf3f03e91cbf1,51.51587,-0.12749000000000002,Cafe,Food
4c1217c0a9c220a1b24c539d,51.517525,-0.135553,Office,Professional & Other Places
4aef23ccf964a520fad521e3,51.509464,-0.122674,Event Space,Event
4c309f81ed37a593bc186903,51.518398,-0.124454,Italian Restaurant,Food
4cf803c955e137047c1ad6b6,51.572965,-0.296662,Burger Joint,Food
4b1abecff964a520d7f023e3,51.526259,-0.108454,Pizza Place,Food
4ac518d9f964a520c1a820e3,51.513666,-0.12015,Restaurant,Food
4b94f8b4f964a520dd8934e3,51.644346999999996,-0.29857,Thai Restaurant,Food
4face4eb10816467c880d4f4,51.517635999999996,-0.148391,Medical Center,Professional & Other Places
4afdfbf9f964a520b62c22e3,51.517554,-0.289003,Train Station,Travel & Transport
4bfe40dfb68d0f47f7e7e957,51.515282,-0.104594,Pub,Nightlife Spot
4d28c886342d6dcb2e2ffcca,51.40757,-0.026931999999999998,Mexican Restaurant,Food
4ad75549f964a520950921e3,51.514153,-0.104268,Fast Food Restaurant,Food
4c1cd32bb306c928426b64b7,51.519484999999996,-0.093944,Art Gallery,Arts & Entertainment
4f89f5fde4b018320656c6d4,51.595753,-0.06556100000000001,Neighborhood,Outdoors & Recreation
4ad86a75f964a520461121e3,51.519239,-0.135844,Salad Place,Food
4bf52e8294af2d7f855e3b72,51.513957,-0.101951,Candy Store,Shop & Service
4ba0c5e6f964a520b47c37e3,51.514088,-0.141827,Office,Professional & Other Places
4cfe07adfeec6dcbcf6f5536,51.580363,-0.090573,Hospital,Professional & Other Places
4d2e0418b97cb1f74dbd8b48,51.565078,-0.13325599999999999,Vegetarian / Vegan Restaurant,Food
4f86c2bfe4b000a4179e5335,51.540989,-0.146244,Mexican Restaurant,Food
4c9e7b7254c8a1cdce4d8e4b,51.538687,-0.141051,Bus Station,Travel & Transport
4d7f3fbe6174a35ddcbf9603,51.500541,-0.081725,Tapas Restaurant,Food
4c4228be3735be9a059819a4,51.577163,0.06639,Bar,Nightlife Spot
4fad102de4b0faae2d18e4b1,51.498492,-0.11201400000000004,Office,Professional & Other Places
4b6db561f964a52069882ce3,51.501687,-0.159751,Sushi Restaurant,Food
4c973ecb4f16b713a4a5cc3f,51.492108,-0.22383000000000008,Sushi Restaurant,Food
4fa12d09e4b0ebb3533584b3,51.515245,-0.10015700000000001,Office,Professional & Other Places
4b0e8fa3f964a5207c5823e3,51.509983,-0.122564,Fast Food Restaurant,Food
4cf582519d11b1f72e4cbbed,51.608558,-0.27823600000000004,Neighborhood,Outdoors & Recreation
4ba2a0b9f964a520960a38e3,51.519258,-0.10686500000000004,French Restaurant,Food
4e9ea3464fc679d8a704dd2a,51.517863,-0.114927,Bank,Shop & Service
4c68305d2f6c0f47bbdc1a7e,51.513729,-0.123471,Clothing Store,Shop & Service
4f4932d3e4b024e50d04f134,51.50044000000001,-0.159917,Moving Target,Travel & Transport
4ac518e6f964a5201eab20e3,51.535832,-0.062184,Restaurant,Food
4b421ca7f964a520f6cc25e3,51.513915000000004,-0.16067,Office,Professional & Other Places
4e899eeb5c5c64ed49c1803e,51.524938,-0.088029,Voting Booth,Professional & Other Places
4ac518c3f964a52039a420e3,51.513372,-0.13813699999999998,Pub,Nightlife Spot
4ad772f4f964a520a60a21e3,51.520354,-0.085195,Pub,Nightlife Spot
4bf6863c94b2a5936c91adee,51.48138,-0.199669,Pub,Nightlife Spot
4fad2757e4b017dfa564a7f0,51.507141,-0.125661,Convention Center,Professional & Other Places
4ae9e890f964a52085b721e3,51.542325,-0.345683,Subway,Travel & Transport
4e97f85dcc217f441ebf4c21,51.507028999999996,-0.12520799999999999,Event Space,Event
4b867aacf964a520e68b31e3,51.51912,-0.140794,Italian Restaurant,Food
4b90c405f964a520b39633e3,51.512240999999996,-0.144989,Coffee Shop,Food
4bebd4686295c9b6bf1c8808,51.46439,-0.215194,Clothing Store,Shop & Service
4d13b72ee3b5224b99eb9143,51.559824,-0.013647,Sports Bar,Nightlife Spot
4e8050fdd3e3ef06fd840e81,51.497439,-0.148559,Office,Professional & Other Places
4e05e4927d8b2a0180506ecf,51.557689,-0.360875,Grocery Store,Shop & Service
4ac518bdf964a520d0a220e3,51.499126000000004,-0.180713,Pub,Nightlife Spot
4b1cd611f964a5200f0a24e3,51.52036,-0.117225,Sandwich Place,Food
4ad2f42af964a520e3e220e3,51.517860999999996,-0.13718699999999998,Office,Professional & Other Places
4e152dd7e4cded5611266bfc,51.480738,-0.450804,Coffee Shop,Food
4f770760e4b07024fa20f8e8,51.498438,-0.158932,Snack Place,Food
4c0b7b39bbc676b0349b4bd5,51.520744,-0.11646,Coffee Shop,Food
4c26f62c136d20a1eb55e661,51.463743,-0.427839,Scenic Lookout,Event
4c445c8e36d6a5939d546aa8,51.461678000000006,-0.21611100000000005,Library,Professional & Other Places
4dad765b5da31bb15234d13b,51.495751,-0.127029,Plaza,Outdoors & Recreation
4bcadf34fb84c9b6b0df1d3e,51.535496,-0.04328,Playground,Outdoors & Recreation
4b0ac68af964a520a42723e3,51.511205,-0.136126,Pub,Nightlife Spot
4cc873c846b43704253a42e1,51.521408,-0.079334,Office,Professional & Other Places
4b336e66f964a520611925e3,51.500916,-0.162445,Pub,Nightlife Spot
4e861b6f82317b70f9220605,51.54123,-0.12343900000000001,Home (private),Residence
4c0a5141ffb8c9b6b54a6b61,51.444720000000004,0.100992,Miscellaneous Shop,Shop & Service
4b3fd32ff964a520c6af25e3,51.485547,-0.173595,Japanese Restaurant,Food
4eab1c6e30f823f86e2ade33,51.496431,-0.017664,Pub,Nightlife Spot
4ad07825f964a52021d820e3,51.543795,-0.08996699999999999,Pub,Nightlife Spot
4bc9d8eb937ca593e96aa692,51.477908,-0.000386,Park,Outdoors & Recreation
4ad24685f964a5209ce020e3,51.447959000000004,-0.199079,Pub,Nightlife Spot
4bd821dee914a593d77752fa,51.512549,-0.10806099999999999,Pub,Nightlife Spot
4fad4434e4b09c3c72803a0a,51.372553,-0.07648200000000001,Hostel,Travel & Transport
4b95267af964a520a29134e3,51.41876,0.066808,Grocery Store,Shop & Service
4ae59a5df964a52006a121e3,51.510404,-0.131373,Fast Food Restaurant,Food
4b38d3b3f964a520d15025e3,51.490831,-0.162985,Pub,Nightlife Spot
4b7d3f19f964a5207eb42fe3,51.510134,-0.129305,Restaurant,Food
4b9e31f7f964a520f9d036e3,51.513912,-0.12280899999999999,Sandwich Place,Food
4e3c1dc245dd68e32726c401,51.412344,-0.285159,Sushi Restaurant,Food
4ad721b4f964a520c70821e3,51.504629,-0.08076699999999999,Plaza,Outdoors & Recreation
4ca9ba7676d3a093101c226b,51.507103,-0.22114299999999998,Coffee Shop,Food
4e219efda80968cf3e410f8b,51.58333,-0.072886,South American Restaurant,Food
4ac518eff964a5208aad20e3,51.51318300000001,-0.138767,Jewelry Store,Shop & Service
4b75b602f964a520df1e2ee3,51.512828999999996,-0.129004,French Restaurant,Food
4b4dfba3f964a52006dd26e3,51.48174,-0.324834,Train Station,Travel & Transport
4bae28b9f964a520788b3be3,51.496067,-0.254874,Church,Professional & Other Places
4af316b7f964a5208dea21e3,51.48769,-0.174451,General Entertainment,Arts & Entertainment
4e19fa3dae6092c27660bef7,51.516776,-0.070003,Indian Restaurant,Food
4ac518eaf964a520f3ab20e3,51.464382,-0.301352,Theater,Arts & Entertainment
4ac518cef964a5200fa620e3,51.502358,-0.177755,Sculpture Garden,Outdoors & Recreation
4acfaa85f964a52030d520e3,51.463644,-0.13301500000000002,Lounge,Nightlife Spot
4bc7251faf07a59321927e2d,51.509937,-0.079182,Bar,Nightlife Spot
4ae0bfeaf964a520238221e3,51.521821,-0.135233,Bar,Nightlife Spot
4c176089c2dfc92872dea769,51.506685,-0.208077,Asian Restaurant,Food
4e5875c614954ed2833a8bd6,51.462087,-0.11544600000000001,Bus Line,Travel & Transport
4b7c5068f964a520ba8b2fe3,51.508074,-0.197577,Sushi Restaurant,Food
4bd937cd11dcc9282e43f933,51.507847999999996,-0.067313,Gym / Fitness Center,Outdoors & Recreation
4b5c7f3cf964a520c73229e3,51.497890999999996,-0.265388,Gastropub,Food
4b6eb954f964a520e9c72ce3,51.522189000000004,0.06690499999999999,Grocery Store,Shop & Service
4b082b1bf964a520590523e3,51.515406,-0.150483,Spanish Restaurant,Food
4bc9bdd60687ef3b785cdacc,51.503586999999996,-0.075917,Pub,Nightlife Spot
4ac518bbf964a5200da220e3,51.46180800000001,-0.11187000000000001,Bar,Nightlife Spot
4f36af82e4b0571dc6a6b2bc,51.44758,-0.327059,Indian Restaurant,Food
4c245c15905a0f472db05f60,51.542295,-0.146455,Coffee Shop,Food
4fad6b49e4b03d095694821d,51.410787,-0.14060699999999998,Fast Food Restaurant,Food
4cf10136cc61a35d4e29129e,51.510452,-0.120893,Restaurant,Food
4b7ee367f964a520260730e3,51.503366,-0.10641500000000001,Turkish Restaurant,Food
4d7b2de486cfa143c6c1afa0,51.541071,-0.22949499999999998,Home (private),Residence
4ac518c5f964a520e7a420e3,51.533590999999994,-0.11882899999999999,Gastropub,Food
4bc9e9850687ef3b17bddacc,51.506371,-0.134989,Lounge,Nightlife Spot
4d59859d3281b1f7b014bc2f,51.501422,0.004763,Mexican Restaurant,Food
4ce00a3edb125481aa533ace,51.405674,-0.407756,Pub,Nightlife Spot
4ac518e8f964a520b0ab20e3,51.515515,-0.204894,Movie Theater,Arts & Entertainment
4f77793fe4b0585980853b6b,51.541711,-0.081932,Karaoke Bar,Nightlife Spot
4b3a83b1f964a5201c6925e3,51.514843,-0.13717200000000002,Bar,Nightlife Spot
4c2121f599282d7f751e65b0,51.559540999999996,-0.098616,Pub,Nightlife Spot
4ac518c4f964a5209fa420e3,51.56105,-0.123904,Music Venue,Arts & Entertainment
4bdc4147c79cc92823bd85e9,51.405644,0.013806,Bar,Nightlife Spot
4b3a6ffbf964a5204e6725e3,51.443721000000004,-0.405431,Movie Theater,Arts & Entertainment
4ada1242f964a520fe1d21e3,51.50742,-0.142479,Hotel,Travel & Transport
4dea268d88774880e3137946,51.523711999999996,-0.07325599999999999,Art Gallery,Arts & Entertainment
4c96066af244b1f72db6301d,51.511390999999996,-0.13048800000000002,Asian Restaurant,Food
4cdc530ed5495481dbf840b2,51.516996,-0.173013,Pub,Nightlife Spot
4db176d3f7b1bd003adcb0b5,51.463279,-0.30231199999999997,Pub,Nightlife Spot
4ac518d7f964a5206da820e3,51.519185,-0.13517,French Restaurant,Food
4befe5c425afb713f8c84a6f,51.589871,-0.199597,Hotel,Travel & Transport
4b773baef964a5202d8a2ee3,51.47611,-0.022744,Pub,Nightlife Spot
4e271afc2271e4f3075e7bea,51.475967,-0.022742,Pizza Place,Food
4b8e2590f964a520971933e3,51.51717100000001,-0.267146,Train Station,Travel & Transport
4aded6a5f964a520ce7621e3,51.527644,-0.13864100000000001,Mexican Restaurant,Food
4d571c5f9e508cfaa281179b,51.503868,0.002886,Nightclub,Nightlife Spot
4ebee0308b81127c0ac27c05,51.404364,-0.287107,Home (private),Residence
4fad9002e4b028e6bc3dce5e,51.516835,-0.107431,Strip Club,Nightlife Spot
4b98a960f964a5208a4a35e3,51.464489,-0.170932,Train Station,Travel & Transport
4b869258f964a5201b9031e3,51.492552,-0.22459899999999997,Office,Professional & Other Places
4f7765f0e4b05c37fb7399f2,51.630801,-0.175407,Nightclub,Nightlife Spot
4af9a507f964a520d41222e3,51.504711,-0.083156,Pub,Nightlife Spot
4b0dbfc7f964a520534f23e3,51.51201,-0.13230899999999998,General Entertainment,Arts & Entertainment
4de1388818380dc4dd43d380,51.63262,-0.12858,Bar,Nightlife Spot
4c7010ded97fa1439cd5f4ca,51.509396,-0.197376,Bar,Nightlife Spot
4ad7315df964a520f20821e3,51.514297,-0.129652,Bar,Nightlife Spot
4b581a25f964a520f44a28e3,51.46123,-0.115723,Fast Food Restaurant,Food
4ac518c0f964a520a1a320e3,51.525940999999996,-0.083375,Nightclub,Nightlife Spot
4bcbd53a68f976b027dd6183,51.505323,-0.262299,Bus Line,Travel & Transport
4d5a7e15e092a35dcd4e0b0c,51.493775,-0.191693,Hotel,Travel & Transport
4bbf752330c99c74d63c5511,51.5159,-0.302296,Grocery Store,Shop & Service
4bc917380687ef3b086ad9cc,51.485255,-0.17385,Nightclub,Nightlife Spot
4f68e7dee4b0b0f93d306073,51.478254,-0.015593000000000001,Platform,Travel & Transport
4cb8b6e89552b60ce9dbce8b,51.418506,0.06698,Thai Restaurant,Food
4c75842f2db5236ad53dbd79,51.418502000000004,0.067699,Thrift / Vintage Store,Shop & Service
4b59cbbaf964a520859828e3,51.4179,0.06743500000000001,Coffee Shop,Food
4c2fa4166f1fef3bdb95eb3d,51.520807,-0.12573099999999998,University,College & University
4e7f4f300aaf89ce532a882d,51.542705,-0.00428,Coffee Shop,Food
4d864e5b99b78cfa02b7e11f,51.460532,-0.159173,Park,Outdoors & Recreation
4c24796bf7ced13aa5db226d,51.494170000000004,-0.182326,Sandwich Place,Food
4e89fdbfcc21d350920f18ed,51.522803,-0.16303499999999999,Train,Travel & Transport
4c862d1fd4e23704398c8888,51.550218,-0.130422,Deli / Bodega,Food
4beaa85762c0c928af0fe1d4,51.529046,-0.110234,Deli / Bodega,Food
4c5af991d3aee21e8e086c55,51.427043,-0.32924699999999996,Other Great Outdoors,Outdoors & Recreation
4b17a3ccf964a520c4c623e3,51.426054,-0.338619,Mediterranean Restaurant,Food
4caf53c039458cfa458af99f,51.484272999999995,-0.184391,Nightclub,Nightlife Spot
4aec0c0af964a52042c521e3,51.426062,-0.33703299999999997,Coffee Shop,Food
4c2312e57e85c9283506bd21,51.622994,-0.059963999999999996,Grocery Store,Shop & Service
4e70e7a6ae602b2e727e4c93,51.543264,-0.004899000000000001,Men's Store,Shop & Service
4acfdf51f964a52093d620e3,51.527436,-0.082741,College Arts Building,College & University
4cb81f1b43ec6dcbd0a39231,51.47290200000001,-0.46283599999999997,Plane,Travel & Transport
4bfb7065f214a593673baf0e,51.473124,-0.46228400000000003,Airport Gate,Travel & Transport
4ea96edc02d5b8174ed70a7a,51.502114,-0.17458900000000002,Building,Professional & Other Places
4ad9b76ef964a520811a21e3,51.512994,-0.133682,Cafe,Food
4d457345bbb1a1433e5f5272,51.490671,-0.126875,Art Gallery,Arts & Entertainment
4b93ccfcf964a520545234e3,51.399402,-0.308994,Gas Station / Garage,Shop & Service
4d066dd954d0236aaf3cf9d5,51.462199,-0.167488,Department Store,Shop & Service
4bc5f230db8fa593d9759b37,51.52597700000001,-0.08416699999999999,Building,Professional & Other Places
4fae387ae4b0c546fa6b98a3,51.494545,-0.27021999999999996,Other Great Outdoors,Outdoors & Recreation
4c10ab14ce57c928e23482d2,51.457761,-0.07359299999999999,Cafe,Food
4dbdbe341e72b351cad1f17e,51.569865,-0.149319,Church,Professional & Other Places
4b278ff6f964a520628724e3,51.516586,-0.130394,Mobile Phone Shop,Shop & Service
4e0af585d22dbfe2dd77f90e,51.516453999999996,-0.13057,Building,Professional & Other Places
4ae17fa2f964a520348621e3,51.426066,-0.338403,Coffee Shop,Food
4be9467bee96c92876f4febf,51.521238000000004,-0.090213,Office,Professional & Other Places
4c6d52c8f2846dcb263965e9,51.53443,0.053284000000000005,Neighborhood,Outdoors & Recreation
4e3134e7091a80d018a95cc3,51.514317999999996,-0.126992,Salon / Barbershop,Shop & Service
4b1ab584f964a52000f023e3,51.447353,-0.327432,Pub,Nightlife Spot
4c78ec6bbd346dcb50a4f3ef,51.459748,-0.449137,Plane,Travel & Transport
4f32f2020039200607eec552,51.513657,-0.143337,Art Gallery,Arts & Entertainment
4ae744cdf964a520e5a921e3,51.435539,-0.349612,Bus Station,Travel & Transport
4b9232d5f964a520e8eb33e3,51.510132,-0.129966,General Entertainment,Arts & Entertainment
4ba8d2a1f964a520cef139e3,51.532905,-0.119527,Vegetarian / Vegan Restaurant,Food
4bfd19cfbf6576b032b7acb8,51.51377,-0.147785,Men's Store,Shop & Service
4adb6118f964a520a62621e3,51.631001,-0.17516700000000002,Sandwich Place,Food
4b802783f964a520595730e3,51.513233,-0.131232,Cafe,Food
4fa84df3754a40bf153ac404,51.506425,-0.11626800000000001,Performing Arts Venue,Arts & Entertainment
4de0bba1e4cd846e4090349e,51.493671,-0.17636500000000002,Farmers Market,Shop & Service
4eaa808a99116a4249ddddf4,51.554997,-0.255377,Train Station,Travel & Transport
4acee0f1f964a52000d220e3,51.501670000000004,-0.189854,Cafe,Food
4f785eefe4b067aa30668ba0,51.4928,-0.2572,Cafe,Food
4b28e995f964a5201d9624e3,51.516864,-0.15060199999999999,Deli / Bodega,Food
4ac518d6f964a52054a820e3,51.502061,-0.11953,Event Space,Event
4c433cbeaf052d7fd2128079,51.479217999999996,-0.152264,Lake,Outdoors & Recreation
4d876a61651041bd5d169b30,51.63256,-0.128109,Sandwich Place,Food
4b54a325f964a52017c427e3,51.515546,-0.174537,Pub,Nightlife Spot
4bbf7727ba9776b0462effc8,51.461681,-0.44518199999999997,Airport Gate,Travel & Transport
4ddcfecc22713339cd21f09b,51.58185200000001,-0.017928,Bus Line,Travel & Transport
4b9b66baf964a520000536e3,51.509570000000004,-0.25663400000000003,Gym / Fitness Center,Outdoors & Recreation
4e75e73cae60c3285152fc2c,51.543973,-0.008197,Clothing Store,Shop & Service
4caad0e4d971b1f7faaa25e1,51.456952,-0.200354,Museum,Arts & Entertainment
4ac518e3f964a520c3aa20e3,51.503053,-0.07184,Restaurant,Food
4f4d3e08e4b0ed369327d549,51.531687,-0.210155,Office,Professional & Other Places
4eea4932722edd1072c6eea4,51.543933,-0.007811,Dessert Shop,Food
4f1899987beb87ba91b41ff6,51.585537,-0.309846,Bus Line,Travel & Transport
4efda20a61af974bcbddfe8c,51.581343,-0.311685,Dentist's Office,Professional & Other Places
4cbaeffb4c60a093530049ca,51.583319,-0.314604,Indian Restaurant,Food
4b1bafe2f964a520a8fc23e3,51.5413,-0.157089,Vegetarian / Vegan Restaurant,Food
4ac518fbf964a52041b020e3,51.514446,-0.125533,Spa / Massage,Shop & Service
4ae2d483f964a5207f8f21e3,51.483928999999996,-0.21950100000000008,Coffee Shop,Food
4cd1f8d301eaf04d3376c15d,51.533436,-0.241548,Temple,Professional & Other Places
4c44b0a32d3ec9b6d33b2fae,51.53541,-0.05699600000000001,Scenic Lookout,Event
4ad720d9f964a520c30821e3,51.526959999999995,-0.083707,Cafe,Food
4ac518ecf964a52073ac20e3,51.464033,-0.21540399999999998,Department Store,Shop & Service
4cc84156a32bb1f75321ada8,51.455478,-0.24328699999999998,Other Great Outdoors,Outdoors & Recreation
4bd17887b221c9b61d8dd5d0,51.49958400000001,-0.270121,Train Station,Travel & Transport
4bdbf130c79cc92812db84e9,51.530357,-0.029044,Post Office,Professional & Other Places
4ac518e7f964a52063ab20e3,51.419398,-0.201511,Theater,Arts & Entertainment
4bf6c45913aed13a1b28eaf7,51.54081,-0.060252999999999994,Park,Outdoors & Recreation
4b51cdf4f964a5202f5627e3,51.488826,-0.166007,Art Gallery,Arts & Entertainment
4ad858aaf964a520131121e3,51.503646999999994,-0.101698,Performing Arts Venue,Arts & Entertainment
4c0e8355336220a1a355cc77,51.514031,-0.30233899999999997,Grocery Store,Shop & Service
4b3621baf964a520603025e3,51.436124,-0.350426,Pub,Nightlife Spot
4b4080ecf964a52096b825e3,51.529706,-0.054497000000000004,Cafe,Food
4b9029f3f964a5208a7933e3,51.462323,-0.204062,Park,Outdoors & Recreation
4de0e759c65bcc724f4a7399,51.375356,-0.263629,Gastropub,Food
4fae5e37e4b0861eac967de0,51.507903999999996,-0.122547,Dance Studio,Arts & Entertainment
4f089165e4b0803b68f1034a,51.463814,-0.30151100000000003,Gym / Fitness Center,Outdoors & Recreation
4b6d77d2f964a5206f762ce3,51.4682,-0.29535100000000003,Stadium,Arts & Entertainment
4b5816a8f964a520954a28e3,51.45500300000001,-0.32059899999999997,Train Station,Travel & Transport
4f12c5f7e4b04b3f04aa20f5,51.458755,-0.31693000000000005,History Museum,Arts & Entertainment
4b9a41d0f964a520bfa735e3,51.412489,-0.287244,Japanese Restaurant,Food
4cb4685039458cfa557e20a0,51.452801,-0.221509,Park,Outdoors & Recreation
4bc9cb7368f976b001d65d83,51.482479,-0.009184000000000001,History Museum,Arts & Entertainment
4f571233e4b06d73d81226ad,51.45195,-0.333389,Student Center,College & University
4be93fefee96c9282cedfebf,51.514148999999996,-0.30143200000000003,Bank,Shop & Service
4c443138f97fbe9a81c5ba30,51.497896999999995,-0.17771199999999998,College Library,College & University
4c4fe4be8edf0f47ae9058ae,51.505044,-0.089937,Deli / Bodega,Food
4f635b62e4b09612ce8cc3dd,51.454153999999996,-0.32916799999999996,Vineyard,Outdoors & Recreation
4c0e9eb87189c92802ccd8b6,51.464005,-0.165194,Chinese Restaurant,Food
4ee226e66da1a1efee3af285,51.596472,-0.397021,Hardware Store,Shop & Service
4f6332667beb9049f255bd9d,51.598134,-0.393984,Building,Professional & Other Places
4b645509f964a52035ab2ae3,51.514643,-0.12525899999999998,Ice Cream Shop,Food
4ee61a462da504839760f89b,51.45621,-0.341696,Pub,Nightlife Spot
4b99017bf964a520835b35e3,51.511941,-0.129304,Chinese Restaurant,Food
4ac518bdf964a520a8a220e3,51.464489,-0.21639299999999997,Pub,Nightlife Spot
4ad5cb8ff964a520820321e3,51.515443,-0.137696,Fish & Chips Shop,Food
4cb78465a33bb1f7d2337afd,51.514362,-0.13107,Dessert Shop,Food
4da5964193a01f42fac9000f,51.50663400000001,-0.303763,College Academic Building,College & University
4d7cafbecf3f370460815540,51.355871,-0.27562800000000004,Golf Course,Outdoors & Recreation
4f58f3d0e4b065535dc240e4,51.510746999999995,-0.133022,General Entertainment,Arts & Entertainment
4ac518b6f964a52003a120e3,51.516323,-0.163703,Hotel,Travel & Transport
4ac518f1f964a52002ae20e3,51.511478000000004,-0.135568,Grocery Store,Shop & Service
4ba4e6a2f964a520c6c038e3,51.466328999999995,-0.179701,Furniture / Home Store,Shop & Service
4ac518cef964a52034a620e3,51.572241999999996,-0.166769,Monument / Landmark,Professional & Other Places
4d665eb6c2ccb60c762c6fac,51.493337,-0.239994,Building,Professional & Other Places
4b520cd2f964a5201d6427e3,51.489166,-0.133644,Subway,Travel & Transport
4b20112ef964a520cb2c24e3,51.51227,-0.133995,Seafood Restaurant,Food
4c56de04d12a20a17f5865bd,51.513053,-0.304103,Department Store,Shop & Service
4e358e7dcc3fe231d8bd312c,51.542705,-0.00824,Italian Restaurant,Food
4c4c4b71f7cc1b8df79f1c41,51.49201,-0.196976,Park,Outdoors & Recreation
4fae7f6ee4b091b462b9d661,51.532872,-0.0652,Vineyard,Outdoors & Recreation
4b7bfab6f964a520cc762fe3,51.493051,-0.194444,Ramen /  Noodle House,Food
4c1ba5d6624b9c744aa61204,51.494771,-0.144796,Platform,Travel & Transport
4d2861b3f7a9224b3354f49f,51.511984999999996,-0.09504299999999999,Theater,Arts & Entertainment
4f253e57e4b0dc27ba43ebad,51.536629,0.077791,Breakfast Spot,Food
4d00f34a1ebe6dcb255f8a91,51.4953,-0.254594,Flower Shop,Shop & Service
4b0454c7f964a5205d5322e3,51.512053,-0.130364,Dim Sum Restaurant,Food
4f623b03e4b01b3ebe873940,51.374765000000004,-0.059677,Gym Pool,Event
4c14b45da9c220a177f5579d,51.505674,0.104059,Hardware Store,Shop & Service
4aec421af964a520b5c521e3,51.518156,-0.12598499999999999,Pub,Nightlife Spot
4b3b3076f964a520577125e3,51.545553999999996,-0.061475,Coffee Shop,Food
4c008be9ceabb713f3e08752,51.499365999999995,-0.16303499999999999,Bakery,Food
4c2900e63492a5939742b828,51.606372,-0.300728,Bar,Nightlife Spot
4b882d9ef964a52058e531e3,51.499092,-0.172284,Bar,Nightlife Spot
4b8d016cf964a52006e432e3,51.517067,-0.178073,Platform,Travel & Transport
4ac518bef964a5201fa320e3,51.51331,-0.12726500000000002,Pub,Nightlife Spot
4cfa1f510df3236ad6edf1a9,51.591910999999996,-0.142934,Italian Restaurant,Food
4c589054ec2520a16bf64c12,51.509628,-0.170354,Home (private),Residence
4baa81baf964a520f66f3ae3,51.4516,-0.357914,Pizza Place,Food
4bfa91615ec320a102cd8bd3,51.521648,-0.160157,City Hall,Professional & Other Places
4ba77486f964a520459539e3,51.411173,-0.299607,Bar,Nightlife Spot
4ed7ca9cb6346530d0ceb1bc,51.470309,-0.356439,Deli / Bodega,Food
4b96a1acf964a5201ada34e3,51.510934000000006,-0.130896,Chinese Restaurant,Food
4b48972ef964a520f64f26e3,51.511404999999996,-0.13026300000000002,Grocery Store,Shop & Service
4f23dafde4b0acaff792469e,51.445019,-0.166792,Breakfast Spot,Food
4d28f2296e27a143b5951f24,51.546907,-0.075133,Theater,Arts & Entertainment
4d8f19f062f1dcb35f9d7f12,51.51985300000001,-0.084457,Cocktail Bar,Nightlife Spot
4bf1c0a43506ef3bfc6cbd22,51.511379999999996,-0.125366,Pub,Nightlife Spot
4f043c1f46905a3984428890,51.499802,-0.131011,Parking,Professional & Other Places
4b17c3c5f964a520eec723e3,51.523965000000004,-0.12351,Bakery,Food
4b9e7bb3f964a520ece736e3,51.510232,-0.138847,Coffee Shop,Food
4ca387bc1ee76dcba417fadd,51.476566999999996,-0.2097,Chinese Restaurant,Food
4b2a786af964a520c9a924e3,51.513874,-0.157827,Gay Bar,Nightlife Spot
4c937119418ea1cdbf63ad85,51.519475,-0.093847,Music Venue,Arts & Entertainment
4afdd756f964a5205a2b22e3,51.551315,-0.192021,Pub,Nightlife Spot
4c35bcba3896e21ea296ed90,51.509021999999995,-0.141876,Steakhouse,Food
4ad4ff53f964a520300121e3,51.418091,-0.072634,Train Station,Travel & Transport
4b643dd1f964a520f0a52ae3,51.366121,-0.09903200000000001,Restaurant,Food
4acdbf7df964a520e5cc20e3,51.501279,-0.174794,College Academic Building,College & University
4c30a43e16adc928ef66bf9c,51.417658,-0.06612699999999999,Sculpture Garden,Outdoors & Recreation
4aecc93cf964a52031cb21e3,51.449339,-0.085079,Pub,Nightlife Spot
4b4f4ebdf964a520a90027e3,51.454845,-0.33943,Gym / Fitness Center,Outdoors & Recreation
4e6c8f2a8877ce959807b391,51.530555,-0.229409,Home (private),Residence
4f8f0d42e4b007514d7d3fe5,51.455878999999996,-0.341606,Event Space,Event
4ac518ddf964a5205ba920e3,51.512774,-0.123661,American Restaurant,Food
4ac518c2f964a52006a420e3,51.525087,-0.11056099999999999,Bar,Nightlife Spot
4e99723cb8037185193a7d18,51.469833,-0.11216400000000001,Automotive Shop,Shop & Service
4f8815ffe4b039b143d08840,51.486583,-0.09246900000000001,Cafe,Food
4ce676f70f196dcb258937ae,51.516101,-0.127716,Italian Restaurant,Food
4f2d3ce9e4b056f83aeaeaa2,51.450237,-0.344574,Stadium,Arts & Entertainment
